SHEET: OptimalCatalystCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:BD34
NONEMPTY CELLS: 1381
FORMULA CELLS: 1146

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (235):
coord	value
X5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S5+$R5,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S5+$R5,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Y5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S5+$R5,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S5+$R5,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	16
AA5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	16
AB5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	16
AC5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	16
AD5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	16
AE5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20000
AF5	excel			=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG5	excel			=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
AH5	excel			=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	9.411764706
AI5	excel			=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	0
AJ5	excel			=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	=IF(IFERROR(VLOOKUP($AE5,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA5,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	0
AK5	excel			=$T5+( | $T5*($U5*0.01*$AF5*0.01))	=$T5+( | $T5*($U5*0.01*$AF5*0.01))	100
AL5	excel			=$T5+( | $T5*($V5*0.01*$AG5*0.01))	=$T5+( | $T5*($V5*0.01*$AG5*0.01))	100
AM5	excel			=$T5+( | $T5*($W5*0.01*$AH5*0.01))	=$T5+( | $T5*($W5*0.01*$AH5*0.01))	125.6941176
AN5	excel			=$T5+( | $T5*($X5*0.01*$AI5*0.01))	=$T5+( | $T5*($X5*0.01*$AI5*0.01))	100
AO5	excel			=$T5+( | $T5*($Y5*0.01*$AJ5*0.01))	=$T5+( | $T5*($Y5*0.01*$AJ5*0.01))	100
AP5	excel			=$T5+( | $T5*($U5*0.01*$AF5* | 0.01+$V5*0.01*$AG5* | 0.01+$W5*0.01*$AH5* | 0.01+$X5*0.01*$AI5* | 0.01+$Y5*0.01*$AJ5*0.01))	=$T5+( | $T5*($U5*0.01*$AF5* | 0.01+$V5*0.01*$AG5* | 0.01+$W5*0.01*$AH5* | 0.01+$X5*0.01*$AI5* | 0.01+$Y5*0.01*$AJ5*0.01))	125.6941176
AQ5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	6
AR5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	0
AS5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	28
AT5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	0
AU5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	0
AV5	excel			=IF(AND( | $B$4>=$AQ5, | $B$5>=$AR5, | $B$6>=$AS5, | $B$7>=$AT5, | $B$8>=$AU5), | True,False)	=IF(AND( | $B$4>=$AQ5, | $B$5>=$AR5, | $B$6>=$AS5, | $B$7>=$AT5, | $B$8>=$AU5), | True,False)	FALSE
AW5	excel	AW5		=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q5,EquipParamWeapon!$A$2:$A34,0),1)&IF($R5>0," +"&$R5,)	=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q5,EquipParamWeapon!$A$2:$A34,0),1)&IF($R5>0," +"&$R5,)	Academy Glintstone Staff +25
AX5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	TRUE
AY5	excel			=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q5,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	FALSE
B6	excel		Intelligence	=MIN(MAX(TRUNC('Optimal Catalyst Calc'!G15),1),99)	=MIN(MAX(TRUNC('Optimal Catalyst Calc'!G15),1),99)	9
F6	spill_cache		Intelligence		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),3.312E7)	33120000
R6	excel		Digger's Staff	=IF(VLOOKUP($P6,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P6,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	=IF(VLOOKUP($P6,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P6,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	25
S6	excel		Digger's Staff	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	1900
U6	excel		Digger's Staff	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	75
V6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
W6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	228
X6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Y6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S6+$R6,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	16
AA6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	16
AB6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	16
AC6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	16
AD6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	16
AE6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20000
AF6	excel			=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG6	excel			=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
AH6	excel			=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	9.411764706
AI6	excel			=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	0
AJ6	excel			=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	=IF(IFERROR(VLOOKUP($AE6,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA6,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	0
AK6	excel			=$T6+( | $T6*($U6*0.01*$AF6*0.01))	=$T6+( | $T6*($U6*0.01*$AF6*0.01))	100
AL6	excel			=$T6+( | $T6*($V6*0.01*$AG6*0.01))	=$T6+( | $T6*($V6*0.01*$AG6*0.01))	100
AM6	excel			=$T6+( | $T6*($W6*0.01*$AH6*0.01))	=$T6+( | $T6*($W6*0.01*$AH6*0.01))	121.4588235
AN6	excel			=$T6+( | $T6*($X6*0.01*$AI6*0.01))	=$T6+( | $T6*($X6*0.01*$AI6*0.01))	100
AO6	excel			=$T6+( | $T6*($Y6*0.01*$AJ6*0.01))	=$T6+( | $T6*($Y6*0.01*$AJ6*0.01))	100
AP6	excel			=$T6+( | $T6*($U6*0.01*$AF6* | 0.01+$V6*0.01*$AG6* | 0.01+$W6*0.01*$AH6* | 0.01+$X6*0.01*$AI6* | 0.01+$Y6*0.01*$AJ6*0.01))	=$T6+( | $T6*($U6*0.01*$AF6* | 0.01+$V6*0.01*$AG6* | 0.01+$W6*0.01*$AH6* | 0.01+$X6*0.01*$AI6* | 0.01+$Y6*0.01*$AJ6*0.01))	121.4588235
AQ6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AQ$1,EquipParamWeapon!$1:$1,0),False)	8
AR6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AR$1,EquipParamWeapon!$1:$1,0),False)	0
AS6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AS$1,EquipParamWeapon!$1:$1,0),False)	12
AT6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AT$1,EquipParamWeapon!$1:$1,0),False)	0
AU6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AU$1,EquipParamWeapon!$1:$1,0),False)	0
AV6	excel			=IF(AND( | $B$4>=$AQ6, | $B$5>=$AR6, | $B$6>=$AS6, | $B$7>=$AT6, | $B$8>=$AU6), | True,False)	=IF(AND( | $B$4>=$AQ6, | $B$5>=$AR6, | $B$6>=$AS6, | $B$7>=$AT6, | $B$8>=$AU6), | True,False)	FALSE
AW6	excel	AW6		=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q6,EquipParamWeapon!$A$2:$A34,0),1)&IF($R6>0," +"&$R6,)	=INDEX(EquipParamWeapon!$B$2:$B34,MATCH($Q6,EquipParamWeapon!$A$2:$A34,0),1)&IF($R6>0," +"&$R6,)	Digger's Staff +25
AX6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AX$1,EquipParamWeapon!$1:$1,0),False)	TRUE
AY6	excel			=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q6,EquipParamWeapon!$A$2:$BP34,MATCH(AY$1,EquipParamWeapon!$1:$1,0),False)	FALSE
B7	excel		Faith	=MIN(MAX(TRUNC('Optimal Catalyst Calc'!G16),1),99)	=MIN(MAX(TRUNC('Optimal Catalyst Calc'!G16),1),99)	9
F7	spill_cache		Faith		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),3.306E7)	33060000
R7	excel		Demi-Human Queen's Staff	=IF(VLOOKUP($P7,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P7,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	=IF(VLOOKUP($P7,WeaponData!$B$2:$O34,4,False), | IF(VLOOKUP($P7,WeaponData!$B$2:$O34,5,False),$B$3,$B$2),0)	25
S7	excel		Demi-Human Queen's Staff	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(S$1,EquipParamWeapon!$1:$1,0),False)	1900
U7	excel		Demi-Human Queen's Staff	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(U$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(U$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	75
V7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(V$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(V$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
W7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(W$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(W$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	225
X7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(X$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(X$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Y7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BR34,MATCH(Y$1,EquipParamWeapon!$1:$1,0),False) | *VLOOKUP($S7+$R7,ReinforceParamWeapon!$A$2:$AF34,MATCH(Y$1&"Rate",ReinforceParamWeapon!$1:$1,0),False)	0
Z7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(Z$1,EquipParamWeapon!$1:$1,0),False)	14
AA7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AA$1,EquipParamWeapon!$1:$1,0),False)	14
AB7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AB$1,EquipParamWeapon!$1:$1,0),False)	14
AC7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AC$1,EquipParamWeapon!$1:$1,0),False)	14
AD7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AD$1,EquipParamWeapon!$1:$1,0),False)	14
AE7	excel			=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($Q7,EquipParamWeapon!$A$2:$BP34,MATCH(AE$1,EquipParamWeapon!$1:$1,0),False)	20000
AF7	excel			=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,8,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$4+1,False),0)	0
AG7	excel			=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,9,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$5+1,False),0)	0
AH7	excel			=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,10,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$6+1,False),0)	16.84210526
AI7	excel			=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,11,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$7+1,False),0)	0
AJ7	excel			=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	=IF(IFERROR(VLOOKUP($AE7,AttackElementCorrectParam!$A$2:$CA34,12,False),False), | VLOOKUP($AA7,CalcCorrectGraphEz!$A$2:$EU34,$B$8+1,False),0)	0
AK7	excel			=$T7+( | $T7*($U7*0.01*$AF7*0.01))	=$T7+( | $T7*($U7*0.01*$AF7*0.01))	100
