SHEET: ApCalcData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:AD47
NONEMPTY CELLS: 608
FORMULA CELLS: 382

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

MERGED RANGES (2):
  D1:E1
  G1:H1

STATIC / INPUT / LABEL CELLS (226):
coord	value
  context_label: correctRate_byMagic
  template: =IF(AND(R13,NOT($N38)),
R25-1+(IF(R19>=0,R19,R$3)*R$4+R$46)*R7*R25,
0)
  e.g. R31: =IF(AND(R13,NOT($N38)),
R25-1+(IF(R19>=0,R19,R$3)*R$4+R$46)*R7*R25,
0)  cached=0

PATTERN 108  kind=excel  array=False  B32
  context_label: Status Buff
  template: ='AP Calc'!G22
  e.g. B32: ='AP Calc'!G22  cached='None'

PATTERN 109  kind=excel  array=False  E32:E37 (6 cells)
  context_label: poizonAttackPower
  template: =IFERROR(
VLOOKUP(E$30+E$31,StatusEffectData!$A:$H,MATCH(D{r},StatusEffectData!$1:$1,0),False),
0)
  e.g. E32: =IFERROR(
VLOOKUP(E$30+E$31,StatusEffectData!$A:$H,MATCH(D32,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. E33: =IFERROR(
VLOOKUP(E$30+E$31,StatusEffectData!$A:$H,MATCH(D33,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. E34: =IFERROR(
VLOOKUP(E$30+E$31,StatusEffectData!$A:$H,MATCH(D34,StatusEffectData!$1:$1,0),False),
0)  cached=0
  ... 3 more of this pattern

PATTERN 110  kind=excel  array=False  H32:H37 (6 cells)
  context_label: poizonAttackPower
  template: =IFERROR(
VLOOKUP(H$30+H$31,StatusEffectData!$A:$H,MATCH(G{r},StatusEffectData!$1:$1,0),False),
0)
  e.g. H32: =IFERROR(
VLOOKUP(H$30+H$31,StatusEffectData!$A:$H,MATCH(G32,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. H33: =IFERROR(
VLOOKUP(H$30+H$31,StatusEffectData!$A:$H,MATCH(G33,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. H34: =IFERROR(
VLOOKUP(H$30+H$31,StatusEffectData!$A:$H,MATCH(G34,StatusEffectData!$1:$1,0),False),
0)  cached=0
  ... 3 more of this pattern

PATTERN 111  kind=excel  array=False  K32
  context_label: dexterityCorrect_byDark
  template: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$21+1,False)
  e.g. K32: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$21+1,False)  cached=16.45958186

PATTERN 112  kind=excel  array=False  N32
  context_label: correctRate_byFire
  template: =IF(AND(N14,NOT($N39)),
N26-1+(IF(N20>=0,N20,N$3)*N$4+N$46)*N8*N26,
0)
  e.g. N32: =IF(AND(N14,NOT($N39)),
N26-1+(IF(N20>=0,N20,N$3)*N$4+N$46)*N8*N26,
0)  cached=0

PATTERN 113  kind=excel  array=False  O32
  context_label: correctRate_byFire
  template: =IF(AND(O14,NOT($N39)),
O26-1+(IF(O20>=0,O20,O$3)*O$4+O$46)*O8*O26,
0)
  e.g. O32: =IF(AND(O14,NOT($N39)),
O26-1+(IF(O20>=0,O20,O$3)*O$4+O$46)*O8*O26,
0)  cached=0

PATTERN 114  kind=excel  array=False  P32
  context_label: correctRate_byFire
  template: =IF(AND(P14,NOT($N39)),
P26-1+(IF(P20>=0,P20,P$3)*P$4+P$46)*P8*P26,
0)
  e.g. P32: =IF(AND(P14,NOT($N39)),
P26-1+(IF(P20>=0,P20,P$3)*P$4+P$46)*P8*P26,
0)  cached=0

PATTERN 115  kind=excel  array=False  Q32
  context_label: correctRate_byFire
  template: =IF(AND(Q14,NOT($N39)),
Q26-1+(IF(Q20>=0,Q20,Q$3)*Q$4+Q$46)*Q8*Q26,
0)
  e.g. Q32: =IF(AND(Q14,NOT($N39)),
Q26-1+(IF(Q20>=0,Q20,Q$3)*Q$4+Q$46)*Q8*Q26,
0)  cached=0

PATTERN 116  kind=excel  array=False  R32
  context_label: correctRate_byFire
  template: =IF(AND(R14,NOT($N39)),
R26-1+(IF(R20>=0,R20,R$3)*R$4+R$46)*R8*R26,
0)
  e.g. R32: =IF(AND(R14,NOT($N39)),
R26-1+(IF(R20>=0,R20,R$3)*R$4+R$46)*R8*R26,
0)  cached=0

PATTERN 117  kind=excel_compat  array=True  B33
  context_label: Weapon Class
  array_spill_ref: B33
  template: =XLOOKUP($A$2,WeaponData!$B:$B,WeaponData!$A:$A,)
  note: Stored with Excel _xlfn/_xlws prefix (newer functions like XLOOKUP).
  e.g. B33: =XLOOKUP($A$2,WeaponData!$B:$B,WeaponData!$A:$A,)  cached='Fist'

PATTERN 118  kind=excel  array=False  K33
  context_label: magicCorrect_byDark
  template: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$22+1,False)
  e.g. K33: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$22+1,False)  cached=10.11834044

PATTERN 119  kind=excel  array=False  N33
  context_label: correctRate_byThunder
  template: =IF(AND(N15,NOT($N40)),
N27-1+(IF(N21>=0,N21,N$3)*N$4+N$46)*N9*N27,
0)
  e.g. N33: =IF(AND(N15,NOT($N40)),
N27-1+(IF(N21>=0,N21,N$3)*N$4+N$46)*N9*N27,
0)  cached=0

PATTERN 120  kind=excel  array=False  O33
  context_label: correctRate_byThunder
  template: =IF(AND(O15,NOT($N40)),
O27-1+(IF(O21>=0,O21,O$3)*O$4+O$46)*O9*O27,
0)
  e.g. O33: =IF(AND(O15,NOT($N40)),
O27-1+(IF(O21>=0,O21,O$3)*O$4+O$46)*O9*O27,
0)  cached=0.0822979093

PATTERN 121  kind=excel  array=False  P33
  context_label: correctRate_byThunder
  template: =IF(AND(P15,NOT($N40)),
P27-1+(IF(P21>=0,P21,P$3)*P$4+P$46)*P9*P27,
0)
  e.g. P33: =IF(AND(P15,NOT($N40)),
P27-1+(IF(P21>=0,P21,P$3)*P$4+P$46)*P9*P27,
0)  cached=0

PATTERN 122  kind=excel  array=False  Q33
  context_label: correctRate_byThunder
  template: =IF(AND(Q15,NOT($N40)),
Q27-1+(IF(Q21>=0,Q21,Q$3)*Q$4+Q$46)*Q9*Q27,
0)
  e.g. Q33: =IF(AND(Q15,NOT($N40)),
Q27-1+(IF(Q21>=0,Q21,Q$3)*Q$4+Q$46)*Q9*Q27,
0)  cached=0

PATTERN 123  kind=excel  array=False  R33
  context_label: correctRate_byThunder
  template: =IF(AND(R15,NOT($N40)),
R27-1+(IF(R21>=0,R21,R$3)*R$4+R$46)*R9*R27,
0)
  e.g. R33: =IF(AND(R15,NOT($N40)),
R27-1+(IF(R21>=0,R21,R$3)*R$4+R$46)*R9*R27,
0)  cached=0

PATTERN 124  kind=excel  array=False  K34
  context_label: faithCorrect_byDark
  template: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$23+1,False)
  e.g. K34: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$23+1,False)  cached=10.11834044

PATTERN 125  kind=excel  array=False  N34
  context_label: correctRate_byDark
  template: =IF(AND(N16,NOT($N41)),
N28-1+(IF(N22>=0,N22,N$3)*N$4+N$46)*N10*N28,
0)
  e.g. N34: =IF(AND(N16,NOT($N41)),
N28-1+(IF(N22>=0,N22,N$3)*N$4+N$46)*N10*N28,
0)  cached=0

PATTERN 126  kind=excel  array=False  O34
  context_label: correctRate_byDark
  template: =IF(AND(O16,NOT($N41)),
O28-1+(IF(O22>=0,O22,O$3)*O$4+O$46)*O10*O28,
0)
  e.g. O34: =IF(AND(O16,NOT($N41)),
O28-1+(IF(O22>=0,O22,O$3)*O$4+O$46)*O10*O28,
0)  cached=0

PATTERN 127  kind=excel  array=False  P34
  context_label: correctRate_byDark
  template: =IF(AND(P16,NOT($N41)),
P28-1+(IF(P22>=0,P22,P$3)*P$4+P$46)*P10*P28,
0)
  e.g. P34: =IF(AND(P16,NOT($N41)),
P28-1+(IF(P22>=0,P22,P$3)*P$4+P$46)*P10*P28,
0)  cached=0

PATTERN 128  kind=excel  array=False  Q34
  context_label: correctRate_byDark
  template: =IF(AND(Q16,NOT($N41)),
Q28-1+(IF(Q22>=0,Q22,Q$3)*Q$4+Q$46)*Q10*Q28,
0)
  e.g. Q34: =IF(AND(Q16,NOT($N41)),
Q28-1+(IF(Q22>=0,Q22,Q$3)*Q$4+Q$46)*Q10*Q28,
0)  cached=0

PATTERN 129  kind=excel  array=False  R34
  context_label: correctRate_byDark
  template: =IF(AND(R16,NOT($N41)),
R28-1+(IF(R22>=0,R22,R$3)*R$4+R$46)*R10*R28,
0)
  e.g. R34: =IF(AND(R16,NOT($N41)),
R28-1+(IF(R22>=0,R22,R$3)*R$4+R$46)*R10*R28,
0)  cached=0

PATTERN 130  kind=excel  array=False  B35
  context_label: overwriteAttackElementCorrectId
  template: =IF('AP Calc'!$V11=-1,,'AP Calc'!$V11)
  e.g. B35: =IF('AP Calc'!$V11=-1,,'AP Calc'!$V11)

PATTERN 131  kind=excel  array=False  K35
  context_label: luckCorrect_byDark
  template: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$24+1,False)
  e.g. K35: =VLOOKUP($K30,CalcCorrectGraphEz!$A:$EU,$B$24+1,False)  cached=7.164449132

PATTERN 132  kind=excel  array=False  B36
  context_label: overwriteAttackBasePhysics
  template: ='AP Calc'!$V12
  e.g. B36: ='AP Calc'!$V12

PATTERN 133  kind=excel  array=True  N36
  context_label: lowStatus_AtkPowDown
  array_spill_ref: N36
  template: =ROUND(INDIRECT(ADDRESS(MATCH(0,PlayerCommonParam!$A:$A,0),MATCH(M{r},PlayerCommonParam!$1:$1,0),1,True,"PlayerCommonParam")),5)
  e.g. N36: =ROUND(INDIRECT(ADDRESS(MATCH(0,PlayerCommonParam!$A:$A,0),MATCH(M36,PlayerCommonParam!$1:$1,0),1,True,"PlayerCommonParam")),5)  cached=0.4

PATTERN 134  kind=excel  array=False  B37
  context_label: overwriteAttackBaseMagic
  template: ='AP Calc'!$V13
  e.g. B37: ='AP Calc'!$V13

PATTERN 135  kind=excel  array=False  N37
  context_label: physAtkPenalty
  template: =OR(
AND(NOT($B$26),N12),
AND(NOT($B$27),O12),
AND(NOT($B$28),P12),
AND(NOT($B$29),Q12),
AND(NOT($B$30),R12))
  e.g. N37: =OR(
AND(NOT($B$26),N12),
AND(NOT($B$27),O12),
AND(NOT($B$28),P12),
AND(NOT($B$29),Q12),
AND(NOT($B$30),R12))  cached=False

PATTERN 136  kind=excel  array=False  O37
  context_label: physAtkPenalty
  template: =MIN(
0.6*(N24-1)-$N$36,
0.6*(O24-1)-$N$36,
0.6*(P24-1)-$N$36,
0.6*(Q24-1)-$N$36,
0.6*(R24-1)-$N$36,
)
  e.g. O37: =MIN(
0.6*(N24-1)-$N$36,
0.6*(O24-1)-$N$36,
0.6*(P24-1)-$N$36,
0.6*(Q24-1)-$N$36,
0.6*(R24-1)-$N$36,
)  cached=-0.4

PATTERN 137  kind=excel  array=False  Q37
  context_label: negPhysScale
  template: =OR(N30<0,O30<0,P30<0,Q30<0,R30<0)
  e.g. Q37: =OR(N30<0,O30<0,P30<0,Q30<0,R30<0)  cached=False

PATTERN 138  kind=excel  array=False  R37
  context_label: negPhysScale
  template: =MIN(N30,O30,P30,Q30,R30,0)
  e.g. R37: =MIN(N30,O30,P30,Q30,R30,0)  cached=0

PATTERN 139  kind=excel  array=False  B38
  context_label: overwriteAttackBaseFire
  template: ='AP Calc'!$V14
  e.g. B38: ='AP Calc'!$V14

PATTERN 140  kind=excel  array=False  K38:K47 (4 cells)
  context_label: luckCorrect_byPoison
  template: =IFERROR(VLOOKUP($K{r-1},CalcCorrectGraphEz!$A:$EU,$B$24+1,False),0)
  e.g. K38: =IFERROR(VLOOKUP($K37,CalcCorrectGraphEz!$A:$EU,$B$24+1,False),0)  cached=4.285714286
  e.g. K41: =IFERROR(VLOOKUP($K40,CalcCorrectGraphEz!$A:$EU,$B$24+1,False),0)  cached=4.285714286
  e.g. K44: =IFERROR(VLOOKUP($K43,CalcCorrectGraphEz!$A:$EU,$B$24+1,False),0)  cached=7.164449132
  ... 1 more of this pattern

PATTERN 141  kind=excel  array=False  N38
  context_label: magAtkPenalty
  template: =OR(
AND(NOT($B$26),N13),
AND(NOT($B$27),O13),
AND(NOT($B$28),P13),
AND(NOT($B$29),Q13),
AND(NOT($B$30),R13))
  e.g. N38: =OR(
AND(NOT($B$26),N13),
AND(NOT($B$27),O13),
AND(NOT($B$28),P13),
AND(NOT($B$29),Q13),
AND(NOT($B$30),R13))  cached=False

PATTERN 142  kind=excel  array=False  O38
  context_label: magAtkPenalty
  template: =MIN(
0.6*(N25-1)-$N$36,
0.6*(O25-1)-$N$36,
0.6*(P25-1)-$N$36,
0.6*(Q25-1)-$N$36,
0.6*(R25-1)-$N$36,
)
  e.g. O38: =MIN(
0.6*(N25-1)-$N$36,
0.6*(O25-1)-$N$36,
0.6*(P25-1)-$N$36,
0.6*(Q25-1)-$N$36,
0.6*(R25-1)-$N$36,
)  cached=-0.4

PATTERN 143  kind=excel  array=False  Q38
  context_label: negMagScale
  template: =OR(N31<0,O31<0,P31<0,Q31<0,R31<0)
  e.g. Q38: =OR(N31<0,O31<0,P31<0,Q31<0,R31<0)  cached=False

PATTERN 144  kind=excel  array=False  R38
  context_label: negMagScale
  template: =MIN(N31,O31,P31,Q31,R31,0)
  e.g. R38: =MIN(N31,O31,P31,Q31,R31,0)  cached=0

PATTERN 145  kind=excel  array=False  B39
  context_label: overwriteAttackBaseThunder
  template: ='AP Calc'!$V15
  e.g. B39: ='AP Calc'!$V15

PATTERN 146  kind=excel  array=False  E39
  context_label: StatusBuffSpEffectId
  template: =IF(IFERROR(VLOOKUP($B$32,$Z:$AA,2,False),False),
VLOOKUP($B$32,StatusBuffData!$A:$B,2,False)
,-1)
  e.g. E39: =IF(IFERROR(VLOOKUP($B$32,$Z:$AA,2,False),False),
VLOOKUP($B$32,StatusBuffData!$A:$B,2,False)
,-1)  cached=-1

PATTERN 147  kind=excel  array=False  N39
  context_label: fireAtkPenalty
  template: =OR(
AND(NOT($B$26),N14),
AND(NOT($B$27),O14),
AND(NOT($B$28),P14),
AND(NOT($B$29),Q14),
AND(NOT($B$30),R14))
  e.g. N39: =OR(
AND(NOT($B$26),N14),
AND(NOT($B$27),O14),
AND(NOT($B$28),P14),
AND(NOT($B$29),Q14),
AND(NOT($B$30),R14))  cached=False

PATTERN 148  kind=excel  array=False  O39
  context_label: fireAtkPenalty
  template: =MIN(
0.6*(N26-1)-$N$36,
0.6*(O26-1)-$N$36,
0.6*(P26-1)-$N$36,
0.6*(Q26-1)-$N$36,
0.6*(R26-1)-$N$36,
)
  e.g. O39: =MIN(
0.6*(N26-1)-$N$36,
0.6*(O26-1)-$N$36,
0.6*(P26-1)-$N$36,
0.6*(Q26-1)-$N$36,
0.6*(R26-1)-$N$36,
)  cached=-0.4

PATTERN 149  kind=excel  array=False  Q39
  context_label: negFireScale
  template: =OR(N32<0,O32<0,P32<0,Q32<0,R32<0)
  e.g. Q39: =OR(N32<0,O32<0,P32<0,Q32<0,R32<0)  cached=False

PATTERN 150  kind=excel  array=False  R39
  context_label: negFireScale
  template: =MIN(N32,O32,P32,Q32,R32,0)
  e.g. R39: =MIN(N32,O32,P32,Q32,R32,0)  cached=0

PATTERN 151  kind=excel  array=False  B40
  context_label: overwriteAttackBaseDark
  template: ='AP Calc'!$V16
  e.g. B40: ='AP Calc'!$V16

PATTERN 152  kind=excel  array=False  D40
  context_label: overwriteAttackBaseDark
  template: =D32
  e.g. D40: =D32  cached='poizonAttackPower'

PATTERN 153  kind=excel  array=False  E40:E45 (6 cells)
  context_label: overwriteAttackBaseDark
  template: =IFERROR(
VLOOKUP(E$39,StatusEffectData!$A:$H,MATCH(D{r},StatusEffectData!$1:$1,0),False),
0)
  e.g. E40: =IFERROR(
VLOOKUP(E$39,StatusEffectData!$A:$H,MATCH(D40,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. E41: =IFERROR(
VLOOKUP(E$39,StatusEffectData!$A:$H,MATCH(D41,StatusEffectData!$1:$1,0),False),
0)  cached=0
  e.g. E42: =IFERROR(
VLOOKUP(E$39,StatusEffectData!$A:$H,MATCH(D42,StatusEffectData!$1:$1,0),False),
0)  cached=0
  ... 3 more of this pattern

PATTERN 154  kind=excel  array=False  N40
  context_label: thunAtkPenalty
  template: =OR(
AND(NOT($B$26),N15),
AND(NOT($B$27),O15),
AND(NOT($B$28),P15),
AND(NOT($B$29),Q15),
AND(NOT($B$30),R15))
  e.g. N40: =OR(
AND(NOT($B$26),N15),
AND(NOT($B$27),O15),
AND(NOT($B$28),P15),
AND(NOT($B$29),Q15),
AND(NOT($B$30),R15))  cached=False

PATTERN 155  kind=excel  array=False  O40
  context_label: thunAtkPenalty
  template: =MIN(
0.6*(N27-1)-$N$36,
0.6*(O27-1)-$N$36,
0.6*(P27-1)-$N$36,
0.6*(Q27-1)-$N$36,
0.6*(R27-1)-$N$36,
)
  e.g. O40: =MIN(
0.6*(N27-1)-$N$36,
0.6*(O27-1)-$N$36,
0.6*(P27-1)-$N$36,
0.6*(Q27-1)-$N$36,
0.6*(R27-1)-$N$36,
)  cached=-0.4

PATTERN 156  kind=excel  array=False  Q40
  context_label: negThunScale
  template: =OR(N33<0,O33<0,P33<0,Q33<0,R33<0)
  e.g. Q40: =OR(N33<0,O33<0,P33<0,Q33<0,R33<0)  cached=False

PATTERN 157  kind=excel  array=False  R40
  context_label: negThunScale
  template: =MIN(N33,O33,P33,Q33,R33,0)
  e.g. R40: =MIN(N33,O33,P33,Q33,R33,0)  cached=0

PATTERN 158  kind=excel  array=False  B41
  context_label: baseAtkRate
  template: ='AP Calc'!$V17
  e.g. B41: ='AP Calc'!$V17  cached=False

PATTERN 159  kind=excel  array=False  D41
  context_label: baseAtkRate
  template: =D33
  e.g. D41: =D33  cached='diseaseAttackPower'

PATTERN 160  kind=excel  array=False  N41
  context_label: darkAtkPenalty
  template: =OR(
AND(NOT($B$26),N16),
AND(NOT($B$27),O16),
AND(NOT($B$28),P16),
AND(NOT($B$29),Q16),
AND(NOT($B$30),R16))
  e.g. N41: =OR(
AND(NOT($B$26),N16),
AND(NOT($B$27),O16),
AND(NOT($B$28),P16),
AND(NOT($B$29),Q16),
AND(NOT($B$30),R16))  cached=False

PATTERN 161  kind=excel  array=False  O41
  context_label: darkAtkPenalty
  template: =MIN(
0.6*(N28-1)-$N$36,
0.6*(O28-1)-$N$36,
0.6*(P28-1)-$N$36,
0.6*(Q28-1)-$N$36,
0.6*(R28-1)-$N$36,
)
  e.g. O41: =MIN(
0.6*(N28-1)-$N$36,
0.6*(O28-1)-$N$36,
0.6*(P28-1)-$N$36,
0.6*(Q28-1)-$N$36,
0.6*(R28-1)-$N$36,
)  cached=-0.4

PATTERN 162  kind=excel  array=False  Q41
  context_label: negDarkScale
  template: =OR(N34<0,O34<0,P34<0,Q34<0,R34<0)
  e.g. Q41: =OR(N34<0,O34<0,P34<0,Q34<0,R34<0)  cached=False

PATTERN 163  kind=excel  array=False  R41
  context_label: negDarkScale
  template: =MIN(N34,O34,P34,Q34,R34,0)
  e.g. R41: =MIN(N34,O34,P34,Q34,R34,0)  cached=0

PATTERN 164  kind=excel  array=False  D42
  context_label: StatusBuffSpEffectId
  template: =D34
  e.g. D42: =D34  cached='bloodAttackPower'

PATTERN 165  kind=excel  array=False  B43
  context_label: changeStrengthPoint
  template: ='AP Calc'!$V20
  e.g. B43: ='AP Calc'!$V20

PATTERN 166  kind=excel  array=False  D43
  context_label: changeStrengthPoint
  template: =D35
  e.g. D43: =D35  cached='freezeAttackPower'

PATTERN 167  kind=excel  array=False  N43
  context_label: statusAtkPenalty
  template: =NOT($B$30)
  e.g. N43: =NOT($B$30)  cached=False

PATTERN 168  kind=excel  array=False  O43
  context_label: statusAtkPenalty
  template: =(-$N$36)
  e.g. O43: =(-$N$36)  cached=-0.4

PATTERN 169  kind=excel  array=False  B44
  context_label: changeAgilityPoint
  template: ='AP Calc'!$V21
  e.g. B44: ='AP Calc'!$V21

PATTERN 170  kind=excel  array=False  D44
  context_label: changeAgilityPoint
  template: =D36
  e.g. D44: =D36  cached='sleepAttackPower'

PATTERN 171  kind=excel  array=False  B45
  context_label: changeMagicPoint
  template: ='AP Calc'!$V22
  e.g. B45: ='AP Calc'!$V22

PATTERN 172  kind=excel  array=False  D45
  context_label: changeMagicPoint
  template: =D37
  e.g. D45: =D37  cached='madnessAttackPower'

PATTERN 173  kind=excel  array=False  B46
  context_label: changeFaithPoint
  template: ='AP Calc'!$V23
  e.g. B46: ='AP Calc'!$V23

PATTERN 174  kind=excel  array=False  N46
  context_label: correctType_Madness
  template: =0.01*$B$43
  e.g. N46: =0.01*$B$43  cached=0

PATTERN 175  kind=excel  array=False  O46
  context_label: correctType_Madness
  template: =0.01*$B$44
  e.g. O46: =0.01*$B$44  cached=0

PATTERN 176  kind=excel  array=False  P46
  context_label: changeMagicPoint
  template: =0.01*$B$45
  e.g. P46: =0.01*$B$45  cached=0

PATTERN 177  kind=excel  array=False  Q46
  context_label: changeFaithPoint
  template: =0.01*$B$46
  e.g. Q46: =0.01*$B$46  cached=0

PATTERN 178  kind=excel  array=False  R46
  context_label: changeLuckPoint
  template: =0.01*$B$47
  e.g. R46: =0.01*$B$47  cached=0

PATTERN 179  kind=excel  array=False  B47
  context_label: changeLuckPoint
  template: ='AP Calc'!$V24
  e.g. B47: ='AP Calc'!$V24

========================================================================
ALL FORMULAS
========================================================================
cell	kind	array_ref	label	logic	stored	cached
A1	excel			=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$B,2,False)&IF($B$4=0,," +"&$B$4)	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$B,2,False)&IF($B$4=0,," +"&$B$4)	Unarmed
T1	excel		Arcane	='AP Calc'!$G$10	='AP Calc'!$G$10	
A2	excel_compat	A2		=XLOOKUP('AP Calc'!$G$11,WeaponData!$B:$B,WeaponData!$B:$B,"Invalid")	=_xlfn.XLOOKUP('AP Calc'!$G$11,WeaponData!$B:$B,WeaponData!$B:$B,"Invalid")	Unarmed
B2	excel			=VLOOKUP($A$2,WeaponData!$B$2:$I48,2,False)	=VLOOKUP($A$2,WeaponData!$B$2:$I48,2,False)	110000
E2	excel		attackBasePhysics	=IFERROR( | IF(ISBLANK($B36), | IF($B$10,VLOOKUP($A$2,ConsumableData!$A:$G,MATCH(D2,ConsumableData!$1:$1,0),False), | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D2,EquipParamWeapon!$1:$1,0),False)), | $B36), | 0)	=IFERROR( | IF(ISBLANK($B36), | IF($B$10,VLOOKUP($A$2,ConsumableData!$A:$G,MATCH(D2,ConsumableData!$1:$1,0),False), | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D2,EquipParamWeapon!$1:$1,0),False)), | $B36), | 0)	20
H2	excel		physicsAtkRate	=IFERROR( | IF($B$41,$H$28, | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G2,ReinforceParamWeapon!$1:$1,0),False)), | 1)	=IFERROR( | IF($B$41,$H$28, | VLOOKUP($B$5+$B$4,ReinforceParamWeapon!$A:$AF,MATCH(G2,ReinforceParamWeapon!$1:$1,0),False)), | 1)	1
K2	excel		correctType_Physics	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(J2,EquipParamWeapon!$1:$1,0),False)	=VLOOKUP($B$2+$B$3,EquipParamWeapon!$A$2:$BR48,MATCH(J2,EquipParamWeapon!$1:$1,0),False)	0
V2	excel	V2	Unarmed	=IFERROR(IF(VLOOKUP($A$2,WeaponData!$B$2:$F48,3,False),WeaponData!$O$2:$O48,WeaponData!$O$2),WeaponData!$O$2)	=IFERROR(IF(VLOOKUP($A$2,WeaponData!$B$2:$F48,3,False),WeaponData!$O$2:$O48,WeaponData!$O$2),WeaponData!$O$2)	Standard
X2	excel	X2	Unarmed	=IFERROR( | IF(VLOOKUP($A$2,WeaponData!$B$2:$I48,4,False),IF(VLOOKUP($A$2,WeaponData!$B$2:$I48,5,False), | {0;1;2;3;4;5;6;7;8;9;10}, | {0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25}), | 0) | ,"")	=IFERROR( | IF(VLOOKUP($A$2,WeaponData!$B$2:$I48,4,False),IF(VLOOKUP($A$2,WeaponData!$B$2:$I48,5,False), | {0;1;2;3;4;5;6;7;8;9;10}, | {0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25}), | 0) | ,"")	0
AA2	excel		Poison Grease	= | IFERROR(IF(ISBLANK(Z2),, | IF(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	= | IFERROR(IF(ISBLANK(Z2),, | IF(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH("isEnhanceIgnore",StatusBuffData!$1:$1,0),False), | AND(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False),NOT($B$9)), | IF($B$11,AND(VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($B$33,StatusBuffData!$1:$1,0),False),VLOOKUP(Z2,StatusBuffData!$A:$AX,MATCH($A$3,StatusBuffData!$1:$1,0),False)),False)) | ), | True)	FALSE
AB2	excel		Poison Grease	=StatusBuffData!$A$2	=StatusBuffData!$A$2	None
AD2	excel		Poison Grease	=IF($A$2="Unarmed",,$B$33)	=IF($A$2="Unarmed",,$B$33)	
A3	excel			='AP Calc'!$G$12	='AP Calc'!$G$12	Standard
B3	excel			=IFERROR( | IF(VLOOKUP($A$2,WeaponData!$B$2:$M48,3,False), | VLOOKUP($A$3,WeaponData!$O$2:P48,2,False),0) | ,0)	=IFERROR( | IF(VLOOKUP($A$2,WeaponData!$B$2:$M48,3,False), | VLOOKUP($A$3,WeaponData!$O$2:P48,2,False),0) | ,0)	0
E3	excel		attackBaseMagic	=IFERROR( | IF(ISBLANK($B37), | IF($B$10,VLOOKUP($A$2,ConsumableData!$A:$G,MATCH(D3,ConsumableData!$1:$1,0),False), | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D3,EquipParamWeapon!$1:$1,0),False)), | $B37), | 0)	=IFERROR( | IF(ISBLANK($B37), | IF($B$10,VLOOKUP($A$2,ConsumableData!$A:$G,MATCH(D3,ConsumableData!$1:$1,0),False), | VLOOKUP($B$2+$B$3,EquipParamWeapon!$A:$BR,MATCH(D3,EquipParamWeapon!$1:$1,0),False)), | $B37), | 0)	0
