SHEET: BuildsData
WORKBOOK: Copy of ER - Build Planner v1.19.1.xlsx
USED RANGE: A1:AQ706
NONEMPTY CELLS: 6233
FORMULA CELLS: 259

This file is for an LLM that must rebuild these calculations in another language. Treat formulas as the source of truth. Cached/fallback values are only for checking a port. Skip spill_cache cells; they are not logic.

STATIC / INPUT / LABEL CELLS (5974):
coord	value
  e.g. M27: =INDEX($AP:$AP,MATCH($L27,$AQ:$AQ,0))  cached='Empty'
  e.g. M28: =INDEX($AP:$AP,MATCH($L28,$AQ:$AQ,0))  cached='Empty'
  e.g. M29: =INDEX($AP:$AP,MATCH($L29,$AQ:$AQ,0))  cached='Empty'
  ... 9 more of this pattern

PATTERN 61  kind=excel  array=False  B28
  context_label: Arcane
  template: =M10
  e.g. B28: =M10

PATTERN 62  kind=excel  array=False  E28
  context_label: RH3 Upgrade
  template: =PlannerData!$U$4
  e.g. E28: =PlannerData!$U$4  cached=0

PATTERN 63  kind=excel  array=False  B29
  context_label: Head
  template: =IF(M11="Empty",,M11)
  e.g. B29: =IF(M11="Empty",,M11)

PATTERN 64  kind=excel  array=False  E29
  context_label: LH1 Weapon
  template: =PlannerData!$R$5
  e.g. E29: =PlannerData!$R$5  cached='Unarmed'

PATTERN 65  kind=excel  array=False  F29
  context_label: LH1 Weapon
  template: =DEC2HEX(
IFERROR(
VLOOKUP($E{r},$AH:$AI,2,False)+E{r+1}+E31,
110000)
)
  e.g. F29: =DEC2HEX(
IFERROR(
VLOOKUP($E29,$AH:$AI,2,False)+E30+E31,
110000)
)  cached='1ADB0'

PATTERN 66  kind=excel  array=False  B30
  context_label: Chest
  template: =IF(M12="Empty",,M12)
  e.g. B30: =IF(M12="Empty",,M12)

PATTERN 67  kind=excel  array=False  E30
  context_label: LH1 Affinity
  template: =PlannerData!$T$5
  e.g. E30: =PlannerData!$T$5  cached=0

PATTERN 68  kind=excel  array=False  B31
  context_label: Hands
  template: =IF(M13="Empty",,M13)
  e.g. B31: =IF(M13="Empty",,M13)

PATTERN 69  kind=excel  array=False  E31
  context_label: LH1 Upgrade
  template: =PlannerData!$U$5
  e.g. E31: =PlannerData!$U$5  cached=0

PATTERN 70  kind=excel  array=False  B32
  context_label: Legs
  template: =IF(M14="Empty",,M14)
  e.g. B32: =IF(M14="Empty",,M14)

PATTERN 71  kind=excel  array=False  E32
  context_label: LH2 Weapon
  template: =PlannerData!$R$6
  e.g. E32: =PlannerData!$R$6  cached='Unarmed'

PATTERN 72  kind=excel  array=False  F32
  context_label: LH2 Weapon
  template: =DEC2HEX(
IFERROR(
VLOOKUP($E{r},$AH:$AI,2,False)+E{r+1}+E34,
110000)
)
  e.g. F32: =DEC2HEX(
IFERROR(
VLOOKUP($E32,$AH:$AI,2,False)+E33+E34,
110000)
)  cached='1ADB0'

PATTERN 73  kind=excel  array=False  B33
  context_label: Talisman 1
  template: =IF(M15="Empty",,M15)
  e.g. B33: =IF(M15="Empty",,M15)

PATTERN 74  kind=excel  array=False  E33
  context_label: LH2 Affinity
  template: =PlannerData!$T$6
  e.g. E33: =PlannerData!$T$6  cached=0

PATTERN 75  kind=excel  array=False  B34
  context_label: Talisman 2
  template: =IF(M16="Empty",,M16)
  e.g. B34: =IF(M16="Empty",,M16)

PATTERN 76  kind=excel  array=False  E34
  context_label: LH2 Upgrade
  template: =PlannerData!$U$6
  e.g. E34: =PlannerData!$U$6  cached=0

PATTERN 77  kind=excel  array=False  B35
  context_label: Talisman 3
  template: =IF(M17="Empty",,M17)
  e.g. B35: =IF(M17="Empty",,M17)

PATTERN 78  kind=excel  array=False  E35
  context_label: LH3 Weapon
  template: =PlannerData!$R$7
  e.g. E35: =PlannerData!$R$7  cached='Unarmed'

PATTERN 79  kind=excel  array=False  F35
  context_label: LH3 Weapon
  template: =DEC2HEX(
IFERROR(
VLOOKUP($E{r},$AH:$AI,2,False)+E{r+1}+E37,
110000)
)
  e.g. F35: =DEC2HEX(
IFERROR(
VLOOKUP($E35,$AH:$AI,2,False)+E36+E37,
110000)
)  cached='1ADB0'

PATTERN 80  kind=excel  array=False  B36
  context_label: Talisman 4
  template: =IF(M18="Empty",,M18)
  e.g. B36: =IF(M18="Empty",,M18)

PATTERN 81  kind=excel  array=False  E36
  context_label: LH3 Affinity
  template: =PlannerData!$T$7
  e.g. E36: =PlannerData!$T$7  cached=0

PATTERN 82  kind=excel  array=False  B37
  context_label: Great Rune
  template: =IF(M19="Empty",,M19)
  e.g. B37: =IF(M19="Empty",,M19)

PATTERN 83  kind=excel  array=False  E37
  context_label: LH3 Upgrade
  template: =PlannerData!$U$7
  e.g. E37: =PlannerData!$U$7  cached=0

PATTERN 84  kind=excel  array=False  B38
  context_label: RH1 Class
  template: =IF($B$9,,P20)
  e.g. B38: =IF($B$9,,P20)

PATTERN 85  kind=excel  array=False  E38
  context_label: Memory Slots
  template: =MIN(MAX(Planner!$G$42,2),10)
  e.g. E38: =MIN(MAX(Planner!$G$42,2),10)  cached=10

PATTERN 86  kind=excel  array=False  F38
  context_label: Memory Slots
  template: =DEC2HEX(
IF(ISBLANK($E{r}),10,$E{r})
)
  e.g. F38: =DEC2HEX(
IF(ISBLANK($E38),10,$E38)
)  cached='A'

PATTERN 87  kind=excel  array=False  B39
  context_label: RH1 Weapon
  template: =IF(M20="Unarmed",,M20)
  e.g. B39: =IF(M20="Unarmed",,M20)

PATTERN 88  kind=excel  array=True  E39
  context_label: Spell 1
  array_spill_ref: E39:E50
  template: =Planner!$G$48:$G$59
  e.g. E39: =Planner!$G$48:$G$59  cached='Empty'

PATTERN 89  kind=excel  array=False  F39:F50 (12 cells)
  context_label: Spell 1
  template: =DEC2HEX(
IFERROR(
VLOOKUP($E{r},$AP:$AQ,2,False),
0)
)
  e.g. F39: =DEC2HEX(
IFERROR(
VLOOKUP($E39,$AP:$AQ,2,False),
0)
)  cached='0'
  e.g. F40: =DEC2HEX(
IFERROR(
VLOOKUP($E40,$AP:$AQ,2,False),
0)
)  cached='0'
  e.g. F41: =DEC2HEX(
IFERROR(
VLOOKUP($E41,$AP:$AQ,2,False),
0)
)  cached='0'
  ... 9 more of this pattern

PATTERN 90  kind=excel  array=False  M39:M46 (6 cells)
  context_label: GR Active
  template: =IF($L{r}=1,True,False)
  e.g. M39: =IF($L39=1,True,False)  cached=False
  e.g. M40: =IF($L40=1,True,False)  cached=False
  e.g. M41: =IF($L41=1,True,False)  cached=False
  ... 3 more of this pattern

PATTERN 91  kind=excel  array=False  B40
  context_label: RH1 Affinity
  template: =IF(N20="Standard",,N20)
  e.g. B40: =IF(N20="Standard",,N20)

PATTERN 92  kind=excel  array=False  B41
  context_label: RH1 Upgrade
  template: =IF(NOT(VLOOKUP(M20,$AH:$AK,3,False)),IF(O20=0,,O20),
IF(VLOOKUP(M20,$AH:$AK,4,False),IF(O20=10,,O20),
IF(O20=25,,O20)
))
  e.g. B41: =IF(NOT(VLOOKUP(M20,$AH:$AK,3,False)),IF(O20=0,,O20),
IF(VLOOKUP(M20,$AH:$AK,4,False),IF(O20=10,,O20),
IF(O20=25,,O20)
))

PATTERN 93  kind=excel  array=False  B42
  context_label: RH2 Class
  template: =IF($B$9,,P21)
  e.g. B42: =IF($B$9,,P21)

PATTERN 94  kind=excel  array=False  B43
  context_label: RH2 Weapon
  template: =IF(M21="Unarmed",,M21)
  e.g. B43: =IF(M21="Unarmed",,M21)

PATTERN 95  kind=excel  array=False  B44
  context_label: RH2 Affinity
  template: =IF(N21="Standard",,N21)
  e.g. B44: =IF(N21="Standard",,N21)

PATTERN 96  kind=excel  array=False  M44:M45 (2 cells)
  context_label: Crystal Tear 1
  template: =INDEX($AD:$AD,MATCH($L{r},$AE:$AE,0))
  e.g. M44: =INDEX($AD:$AD,MATCH($L44,$AE:$AE,0))  cached='Empty'
  e.g. M45: =INDEX($AD:$AD,MATCH($L45,$AE:$AE,0))  cached='Empty'

PATTERN 97  kind=excel  array=False  B45
  context_label: RH2 Upgrade
  template: =IF(NOT(VLOOKUP(M21,$AH:$AK,3,False)),IF(O21=0,,O21),
IF(VLOOKUP(M21,$AH:$AK,4,False),IF(O21=10,,O21),
IF(O21=25,,O21)
))
  e.g. B45: =IF(NOT(VLOOKUP(M21,$AH:$AK,3,False)),IF(O21=0,,O21),
IF(VLOOKUP(M21,$AH:$AK,4,False),IF(O21=10,,O21),
IF(O21=25,,O21)
))

PATTERN 98  kind=excel  array=False  B46
  context_label: RH3 Class
  template: =IF($B$9,,P22)
  e.g. B46: =IF($B$9,,P22)

PATTERN 99  kind=excel  array=False  B47
  context_label: RH3 Weapon
  template: =IF(M22="Unarmed",,M22)
  e.g. B47: =IF(M22="Unarmed",,M22)

PATTERN 100  kind=excel  array=False  B48
  context_label: RH3 Affinity
  template: =IF(N22="Standard",,N22)
  e.g. B48: =IF(N22="Standard",,N22)

PATTERN 101  kind=excel  array=False  B49
  context_label: RH3 Upgrade
  template: =IF(NOT(VLOOKUP(M22,$AH:$AK,3,False)),IF(O22=0,,O22),
IF(VLOOKUP(M22,$AH:$AK,4,False),IF(O22=10,,O22),
IF(O22=25,,O22)
))
  e.g. B49: =IF(NOT(VLOOKUP(M22,$AH:$AK,3,False)),IF(O22=0,,O22),
IF(VLOOKUP(M22,$AH:$AK,4,False),IF(O22=10,,O22),
IF(O22=25,,O22)
))

PATTERN 102  kind=excel  array=False  B50
  context_label: LH1 Class
  template: =IF($B$9,,P23)
  e.g. B50: =IF($B$9,,P23)

PATTERN 103  kind=excel  array=False  B51
  context_label: LH1 Weapon
  template: =IF(M23="Unarmed",,M23)
  e.g. B51: =IF(M23="Unarmed",,M23)

PATTERN 104  kind=excel  array=False  E51
  context_label: GR Active
  template: =Planner!$AG$27
  e.g. E51: =Planner!$AG$27  cached=False

PATTERN 105  kind=excel  array=False  F51:F58 (6 cells)
  context_label: GR Active
  template: =DEC2HEX(
IF($E{r},1,0)
)
  e.g. F51: =DEC2HEX(
IF($E51,1,0)
)  cached='0'
  e.g. F52: =DEC2HEX(
IF($E52,1,0)
)  cached='0'
  e.g. F53: =DEC2HEX(
IF($E53,1,0)
)  cached='0'
  ... 3 more of this pattern

PATTERN 106  kind=excel  array=False  B52
  context_label: LH1 Affinity
  template: =IF(N23="Standard",,N23)
  e.g. B52: =IF(N23="Standard",,N23)

PATTERN 107  kind=excel  array=True  E52
  context_label: 2H Weapon
  array_spill_ref: E52:E55
  template: =Planner!$AG$33:$AG$36
  e.g. E52: =Planner!$AG$33:$AG$36  cached=False

PATTERN 108  kind=excel  array=False  B53
  context_label: LH1 Upgrade
  template: =IF(NOT(VLOOKUP(M23,$AH:$AK,3,False)),IF(O23=0,,O23),
IF(VLOOKUP(M23,$AH:$AK,4,False),IF(O23=10,,O23),
IF(O23=25,,O23)
))
  e.g. B53: =IF(NOT(VLOOKUP(M23,$AH:$AK,3,False)),IF(O23=0,,O23),
IF(VLOOKUP(M23,$AH:$AK,4,False),IF(O23=10,,O23),
IF(O23=25,,O23)
))

PATTERN 109  kind=excel  array=False  B54
  context_label: LH2 Class
  template: =IF($B$9,,P24)
  e.g. B54: =IF($B$9,,P24)

PATTERN 110  kind=excel  array=False  B55
  context_label: LH2 Weapon
  template: =IF(M24="Unarmed",,M24)
  e.g. B55: =IF(M24="Unarmed",,M24)

PATTERN 111  kind=excel  array=False  B56
  context_label: LH2 Affinity
  template: =IF(N24="Standard",,N24)
  e.g. B56: =IF(N24="Standard",,N24)

PATTERN 112  kind=excel  array=True  E56
  context_label: Crystal Tear 1
  array_spill_ref: E56:E58
  template: =Planner!$AG$29:$AG$31
  e.g. E56: =Planner!$AG$29:$AG$31  cached='Empty'

PATTERN 113  kind=excel  array=False  F56:F57 (2 cells)
  context_label: Crystal Tear 1
  template: =DEC2HEX(
IFERROR(
VLOOKUP($E{r},$AD:$AE,2,False),
0)
)
  e.g. F56: =DEC2HEX(
IFERROR(
VLOOKUP($E56,$AD:$AE,2,False),
0)
)  cached='0'
  e.g. F57: =DEC2HEX(
IFERROR(
VLOOKUP($E57,$AD:$AE,2,False),
0)
)  cached='0'

PATTERN 114  kind=excel  array=False  B57
  context_label: LH2 Upgrade
  template: =IF(NOT(VLOOKUP(M24,$AH:$AK,3,False)),IF(O24=0,,O24),
IF(VLOOKUP(M24,$AH:$AK,4,False),IF(O24=10,,O24),
IF(O24=25,,O24)
))
  e.g. B57: =IF(NOT(VLOOKUP(M24,$AH:$AK,3,False)),IF(O24=0,,O24),
IF(VLOOKUP(M24,$AH:$AK,4,False),IF(O24=10,,O24),
IF(O24=25,,O24)
))

PATTERN 115  kind=excel  array=False  B58
  context_label: LH3 Class
  template: =IF($B$9,,P25)
  e.g. B58: =IF($B$9,,P25)

PATTERN 116  kind=excel  array=False  B59
  context_label: LH3 Weapon
  template: =IF(M25="Unarmed",,M25)
  e.g. B59: =IF(M25="Unarmed",,M25)

PATTERN 117  kind=excel  array=False  B60
  context_label: LH3 Affinity
  template: =IF(N25="Standard",,N25)
  e.g. B60: =IF(N25="Standard",,N25)

PATTERN 118  kind=excel  array=False  B61
  context_label: LH3 Upgrade
  template: =IF(NOT(VLOOKUP(M25,$AH:$AK,3,False)),IF(O25=0,,O25),
IF(VLOOKUP(M25,$AH:$AK,4,False),IF(O25=10,,O25),
IF(O25=25,,O25)
))
  e.g. B61: =IF(NOT(VLOOKUP(M25,$AH:$AK,3,False)),IF(O25=0,,O25),
IF(VLOOKUP(M25,$AH:$AK,4,False),IF(O25=10,,O25),
IF(O25=25,,O25)
))

PATTERN 119  kind=excel  array=False  B62
  context_label: Memory Slots
  template: =IF(M26=10,,M26)
  e.g. B62: =IF(M26=10,,M26)

PATTERN 120  kind=excel  array=False  B63
  context_label: Spell 1
  template: =IF(M27="Empty",,M27)
  e.g. B63: =IF(M27="Empty",,M27)

PATTERN 121  kind=excel  array=False  B64
  context_label: Spell 2
  template: =IF(M28="Empty",,M28)
  e.g. B64: =IF(M28="Empty",,M28)

PATTERN 122  kind=excel  array=False  B65
  context_label: Spell 3
  template: =IF(M29="Empty",,M29)
  e.g. B65: =IF(M29="Empty",,M29)

PATTERN 123  kind=excel  array=False  B66
  context_label: Spell 4
  template: =IF(M30="Empty",,M30)
  e.g. B66: =IF(M30="Empty",,M30)

PATTERN 124  kind=excel  array=False  B67
  context_label: Spell 5
  template: =IF(M31="Empty",,M31)
  e.g. B67: =IF(M31="Empty",,M31)

PATTERN 125  kind=excel  array=False  B68
  context_label: Spell 6
  template: =IF(M32="Empty",,M32)
  e.g. B68: =IF(M32="Empty",,M32)

PATTERN 126  kind=excel  array=False  B69
  context_label: Spell 7
  template: =IF(M33="Empty",,M33)
  e.g. B69: =IF(M33="Empty",,M33)

PATTERN 127  kind=excel  array=False  B70
  context_label: Spell 8
  template: =IF(M34="Empty",,M34)
  e.g. B70: =IF(M34="Empty",,M34)

PATTERN 128  kind=excel  array=False  B71
  context_label: Spell 9
  template: =IF(M35="Empty",,M35)
  e.g. B71: =IF(M35="Empty",,M35)

PATTERN 129  kind=excel  array=False  B72
  context_label: Spell 10
  template: =IF(M36="Empty",,M36)
  e.g. B72: =IF(M36="Empty",,M36)

PATTERN 130  kind=excel  array=False  B73
  context_label: Spell 11
  template: =IF(M37="Empty",,M37)
  e.g. B73: =IF(M37="Empty",,M37)

PATTERN 131  kind=excel  array=False  B74
  context_label: Spell 12
  template: =IF(M38="Empty",,M38)
  e.g. B74: =IF(M38="Empty",,M38)

PATTERN 132  kind=excel  array=False  B75
  context_label: GR Active
  template: =M39
  e.g. B75: =M39  cached=False

PATTERN 133  kind=excel  array=False  B76
  context_label: 2H Weapon
  template: =M40
  e.g. B76: =M40  cached=False

PATTERN 134  kind=excel  array=False  B77
  context_label: PvP
  template: =M41
  e.g. B77: =M41  cached=False

PATTERN 135  kind=excel  array=False  B78
  context_label: Low HP
  template: =M42
  e.g. B78: =M42  cached=False

PATTERN 136  kind=excel  array=False  B79
  context_label: Full HP
  template: =M43
  e.g. B79: =M43  cached=False

PATTERN 137  kind=excel  array=False  B80
  context_label: Crystal Tear 1
  template: =IF(M44="Empty",,M44)
  e.g. B80: =IF(M44="Empty",,M44)

PATTERN 138  kind=excel  array=False  B81
  context_label: Crystal Tear 2
  template: =IF(M45="Empty",,M45)
  e.g. B81: =IF(M45="Empty",,M45)

PATTERN 139  kind=excel  array=False  B82
  context_label: CT Active
  template: =M46
  e.g. B82: =M46  cached=False

========================================================================
ALL FORMULAS
========================================================================
cell	kind	array_ref	label	logic	stored	cached
AG1	excel	AG1:AI571	ID	=WeaponData!$A:$C	=WeaponData!$A:$C	Weapon Class
AJ1	excel	AJ1:AK571	ID	=WeaponData!$E:$F	=WeaponData!$E:$F	isReinforce
B2	excel		Build Name	=IFERROR(IFS( | OR(LOWER(Planner!G11)="none",Planner!G11="--------------------------------------------------------------------------------"),, | LEFT(LOWER(Planner!G11),10)="[default] ",RIGHT(Planner!G11,LEN(Planner!G11)-10) | ),Planner!G11)	=IFERROR(IFS( | OR(LOWER(Planner!G11)="none",Planner!G11="--------------------------------------------------------------------------------"),, | LEFT(LOWER(Planner!G11),10)="[default] ",RIGHT(Planner!G11,LEN(Planner!G11)-10) | ),Planner!G11)	
E2	excel		Starting Class	=Planner!$G$14	=Planner!$G$14	Vagabond
F2	excel		Starting Class	=DEC2HEX( | IFERROR( | VLOOKUP($E2,$R:$S,2,False), | 10) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E2,$R:$S,2,False), | 10) | )	A
I2	google_sheets		Planner Selection Build ID	="0x"&SUBSTITUTE(JOIN("-",FILTER($F$2:$F1206,NOT(ISBLANK($F$2:$F1206)))),"-","-0x")	=IFERROR(__xludf.DUMMYFUNCTION("""0x""&SUBSTITUTE(JOIN(""-"",FILTER($F$2:$F1206,NOT(ISBLANK($F$2:$F1206)))),""-"",""-0x"")"),"0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0")	0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0
L2	google_sheets		Starting Class	=TRANSPOSE(ARRAYFORMULA(HEX2DEC(SPLIT($I$6,"-"))))	=IFERROR(__xludf.DUMMYFUNCTION("TRANSPOSE(ARRAYFORMULA(HEX2DEC(SPLIT($I$6,""-""))))"),10.0)	10
M2	excel	M2	Starting Class	=INDEX($R:$R,MATCH($L2,$S:$S,0))	=INDEX($R:$R,MATCH($L2,$S:$S,0))	Vagabond
AM2	excel	AM2:AN571	Dagger	=WeaponData!$O$2:$P1206	=WeaponData!$O$2:$P1206	Standard
B3	excel		Build ID	=SUBSTITUTE(I2,"0x",)	=SUBSTITUTE(I2,"0x",)	A-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1ADB0-1ADB0-1ADB0-1ADB0-1ADB0-1ADB0-A-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
E3	excel	E3:E10	Vigor	=Planner!$I$19:$I$26	=Planner!$I$19:$I$26	
F3	excel		Vigor	=DEC2HEX( | IF(ISBLANK($E3),0,$E3) | )	=DEC2HEX( | IF(ISBLANK($E3),0,$E3) | )	0
L3	spill_cache		Vigor		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M3	excel		Vigor	=IF($L3>0, | $L3, | )	=IF($L3>0, | $L3, | )	
U3	excel	U3:V706	Warrior	=ArmorData!$B$2:$C1206	=ArmorData!$B$2:$C1206	Commoner's Headband
X3	excel	X3:Y156	Empty	=TalismanData!$A$2:$B1206	=TalismanData!$A$2:$B1206	Crimson Amber Medallion
AA3	excel	AA3:AB15	Empty	=GreatRuneData!$A$2:$B1206	=GreatRuneData!$A$2:$B1206	Godrick's Great Rune
AD3	excel	AD3:AE42	Empty	=CrystalTearData!$A$2:$C1206	=CrystalTearData!$A$2:$C1206	Crimson Crystal Tear 1
AP3	excel	AP3:AQ525	Heavy	=MagicData!$B$2:$C1206	=MagicData!$B$2:$C1206	Glintstone Pebble
B4	google_sheets		Filter	=IFERROR(FILTER(Builds!A3:A1206,Builds!A3:A1206=B2,NOT(ISBLANK(Builds!A3:A1206))))	=IFERROR(__xludf.DUMMYFUNCTION("IFERROR(FILTER(Builds!A3:A1206,Builds!A3:A1206=B2,NOT(ISBLANK(Builds!A3:A1206))))"),"")	
F4	excel		Mind	=DEC2HEX( | IF(ISBLANK($E4),0,$E4) | )	=DEC2HEX( | IF(ISBLANK($E4),0,$E4) | )	0
L4	spill_cache		Mind		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M4	excel		Mind	=IF($L4>0, | $L4, | )	=IF($L4>0, | $L4, | )	
B5	excel		Edit Flag	=NOT(ISBLANK(B4))	=NOT(ISBLANK(B4))	FALSE
F5	excel		Endurance	=DEC2HEX( | IF(ISBLANK($E5),0,$E5) | )	=DEC2HEX( | IF(ISBLANK($E5),0,$E5) | )	0
L5	spill_cache		Endurance		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M5	excel		Endurance	=IF($L5>0, | $L5, | )	=IF($L5>0, | $L5, | )	
B6	excel		Selected Row	=IF(B5,MATCH(B2,Builds!A3:A1206,0)+2,"none")	=IF(B5,MATCH(B2,Builds!A3:A1206,0)+2,"none")	none
F6	excel		Strength	=DEC2HEX( | IF(ISBLANK($E6),0,$E6) | )	=DEC2HEX( | IF(ISBLANK($E6),0,$E6) | )	0
I6	excel		Dropdown Selected Build ID	=IFERROR("0x"&SUBSTITUTE(SUBSTITUTE(VLOOKUP(Planner!$G$10,Builds!$A$3:$B1206,2,False),"0x",),"-","-0x"),I4)	=IFERROR("0x"&SUBSTITUTE(SUBSTITUTE(VLOOKUP(Planner!$G$10,Builds!$A$3:$B1206,2,False),"0x",),"-","-0x"),I4)	0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0x1ADB0-0xA-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0-0x0
L6	spill_cache		Strength		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M6	excel		Strength	=IF($L6>0, | $L6, | )	=IF($L6>0, | $L6, | )	
F7	excel		Dexterity	=DEC2HEX( | IF(ISBLANK($E7),0,$E7) | )	=DEC2HEX( | IF(ISBLANK($E7),0,$E7) | )	0
L7	spill_cache		Dexterity		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M7	excel		Dexterity	=IF($L7>0, | $L7, | )	=IF($L7>0, | $L7, | )	
F8	excel		Intelligence	=DEC2HEX( | IF(ISBLANK($E8),0,$E8) | )	=DEC2HEX( | IF(ISBLANK($E8),0,$E8) | )	0
L8	spill_cache		Intelligence		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M8	excel		Intelligence	=IF($L8>0, | $L8, | )	=IF($L8>0, | $L8, | )	
F9	excel		Faith	=DEC2HEX( | IF(ISBLANK($E9),0,$E9) | )	=DEC2HEX( | IF(ISBLANK($E9),0,$E9) | )	0
L9	spill_cache		Faith		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M9	excel		Faith	=IF($L9>0, | $L9, | )	=IF($L9>0, | $L9, | )	
F10	excel		Arcane	=DEC2HEX( | IF(ISBLANK($E10),0,$E10) | )	=DEC2HEX( | IF(ISBLANK($E10),0,$E10) | )	0
L10	spill_cache		Arcane		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M10	excel		Arcane	=IF($L10>0, | $L10, | )	=IF($L10>0, | $L10, | )	
E11	excel	E11:E14	Head	=Planner!$AG$15:$AG$18	=Planner!$AG$15:$AG$18	Empty
F11	excel		Head	=DEC2HEX( | IFERROR( | VLOOKUP($E11,$U:$V,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E11,$U:$V,2,False), | 0) | )	0
L11	spill_cache		Head		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M11	excel		Head	=INDEX($U:$U,MATCH($L11,$V:$V,0))	=INDEX($U:$U,MATCH($L11,$V:$V,0))	Empty
F12	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E12,$U:$V,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E12,$U:$V,2,False), | 0) | )	0
L12	spill_cache		Body		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M12	excel		Body	=INDEX($U:$U,MATCH($L12,$V:$V,0))	=INDEX($U:$U,MATCH($L12,$V:$V,0))	Empty
F13	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E13,$U:$V,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E13,$U:$V,2,False), | 0) | )	0
L13	spill_cache		Arms		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M13	excel		Arms	=INDEX($U:$U,MATCH($L13,$V:$V,0))	=INDEX($U:$U,MATCH($L13,$V:$V,0))	Empty
F14	excel		Empty	=DEC2HEX( | IFERROR( | VLOOKUP($E14,$U:$V,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E14,$U:$V,2,False), | 0) | )	0
L14	spill_cache		Legs		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M14	excel		Legs	=INDEX($U:$U,MATCH($L14,$V:$V,0))	=INDEX($U:$U,MATCH($L14,$V:$V,0))	Empty
E15	excel	E15:E18	Talisman 1	=PlannerData!$N$2:$N$5	=PlannerData!$N$2:$N$5	Empty
F15	excel		Talisman 1	=DEC2HEX( | IFERROR( | VLOOKUP($E15,$X:$Y,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E15,$X:$Y,2,False), | 0) | )	0
L15	spill_cache		Talisman 1		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M15	excel		Talisman 1	=INDEX($X:$X,MATCH($L15,$Y:$Y,0))	=INDEX($X:$X,MATCH($L15,$Y:$Y,0))	Empty
F16	excel		Talisman 2	=DEC2HEX( | IFERROR( | VLOOKUP($E16,$X:$Y,2,False), | 0) | )	=DEC2HEX( | IFERROR( | VLOOKUP($E16,$X:$Y,2,False), | 0) | )	0
L16	spill_cache		Talisman 2		=IFERROR(__xludf.DUMMYFUNCTION("""COMPUTED_VALUE"""),0.0)	0
M16	excel		Talisman 2	=INDEX($X:$X,MATCH($L16,$Y:$Y,0))	=INDEX($X:$X,MATCH($L16,$Y:$Y,0))	Empty
