ID,Name,sortId,resistSleep,resistMadness,toughnessCorrectRate,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,resistPoison,resistDisease,resistBlood,resistCurse,protectorCategory,neutralDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,darkDamageCutRate,resistFreeze
220000.0,Page Hood,500050.0,29.0,29.0,0.002,1.4,-1.0,-1.0,-1.0,15.0,15.0,8.0,29.0,0.0,0.982,0.991,0.986,0.991,0.956,0.958,0.955,0.955,8.0
220100.0,Page Garb,600100.0,83.0,83.0,0.01,5.1,-1.0,-1.0,-1.0,42.0,42.0,23.0,83.0,1.0,0.933,0.947,0.939,0.947,0.872,0.874,0.87,0.87,23.0
220300.0,Page Trousers,800050.0,44.0,44.0,0.005,2.5,-1.0,-1.0,-1.0,24.0,24.0,13.0,44.0,3.0,0.966,0.977,0.97,0.977,0.928,0.929,0.927,0.927,13.0
221100.0,Page Garb (Altered),600110.0,64.0,64.0,0.008,4.5,-1.0,-1.0,-1.0,34.0,34.0,19.0,64.0,1.0,0.937,0.956,0.945,0.956,0.872,0.874,0.87,0.87,19.0
230000.0,Night's Cavalry Helm,509020.0,10.0,10.0,0.008,5.5,-1.0,-1.0,-1.0,16.0,16.0,24.0,10.0,0.0,0.95,0.95,0.954,0.952,0.962,0.955,0.962,0.955,24.0
230100.0,Night's Cavalry Armor,609020.0,24.0,24.0,0.025,12.8,-1.0,-1.0,-1.0,38.0,38.0,57.0,24.0,1.0,0.86,0.86,0.871,0.865,0.891,0.874,0.891,0.874,57.0
230200.0,Night's Cavalry Gauntlets,708010.0,8.0,8.0,0.005,4.3,-1.0,-1.0,-1.0,13.0,13.0,19.0,8.0,2.0,0.965,0.965,0.968,0.967,0.973,0.969,0.973,0.969,19.0
230300.0,Night's Cavalry Greaves,808010.0,15.0,15.0,0.015,7.9,-1.0,-1.0,-1.0,24.0,24.0,35.0,15.0,3.0,0.92,0.92,0.927,0.923,0.938,0.928,0.938,0.928,35.0
231000.0,Night's Cavalry Helm (Altered),509030.0,9.0,9.0,0.008,5.1,-1.0,-1.0,-1.0,13.0,13.0,21.0,9.0,0.0,0.952,0.952,0.956,0.956,0.964,0.956,0.964,0.956,21.0
231100.0,Night's Cavalry Armor (Altered),609030.0,21.0,21.0,0.024,11.8,-1.0,-1.0,-1.0,32.0,32.0,50.0,21.0,1.0,0.865,0.865,0.876,0.876,0.898,0.876,0.898,0.876,50.0
240000.0,Blue Silver Mail Hood,506160.0,5.0,5.0,0.006,3.8,-1.0,-1.0,-1.0,10.0,10.0,24.0,5.0,0.0,0.958,0.956,0.969,0.962,0.964,0.966,0.975,0.975,24.0
240100.0,Blue Silver Mail Armor,606100.0,18.0,18.0,0.019,9.2,-1.0,-1.0,-1.0,25.0,25.0,60.0,18.0,1.0,0.876,0.871,0.905,0.886,0.891,0.898,0.92,0.92,60.0
240200.0,Blue Silver Bracelets,705140.0,4.0,4.0,0.003,2.1,-1.0,-1.0,-1.0,4.0,4.0,14.0,4.0,2.0,0.977,0.975,0.985,0.981,0.981,0.984,0.99,0.99,14.0
240300.0,Blue Silver Mail Skirt,805130.0,7.0,7.0,0.01,5.5,-1.0,-1.0,-1.0,15.0,15.0,35.0,7.0,3.0,0.932,0.929,0.95,0.938,0.942,0.946,0.96,0.96,35.0
241100.0,Blue Silver Mail Armor (Altered),606110.0,10.0,10.0,0.017,8.5,-1.0,-1.0,-1.0,21.0,21.0,52.0,10.0,1.0,0.879,0.874,0.91,0.889,0.896,0.903,0.927,0.927,52.0
250000.0,Nomadic Merchant's Chapeau,504040.0,31.0,31.0,0.004,3.0,-1.0,-1.0,-1.0,24.0,24.0,14.0,20.0,0.0,0.972,0.975,0.969,0.977,0.966,0.966,0.966,0.969,14.0
250100.0,Nomadic Merchant's Finery,603050.0,71.0,71.0,0.013,7.2,-1.0,-1.0,-1.0,57.0,57.0,32.0,46.0,1.0,0.92,0.929,0.912,0.933,0.905,0.905,0.905,0.912,32.0
250300.0,Nomadic Merchant's Trousers,803050.0,44.0,44.0,0.008,4.4,-1.0,-1.0,-1.0,35.0,35.0,20.0,29.0,3.0,0.955,0.96,0.95,0.962,0.946,0.946,0.946,0.95,20.0
251100.0,Nomadic Merchant's Finery (Altered),603060.0,61.0,61.0,0.012,6.1,-1.0,-1.0,-1.0,50.0,50.0,25.0,38.0,1.0,0.93,0.934,0.921,0.94,0.913,0.913,0.913,0.921,25.0
260000.0,Malformed Dragon Helm,509080.0,16.0,16.0,0.01,6.8,-1.0,-1.0,-1.0,24.0,24.0,33.0,16.0,0.0,0.939,0.937,0.946,0.939,0.954,0.954,0.951,0.954,33.0
260100.0,Malformed Dragon Armor,609120.0,38.0,38.0,0.031,16.0,-1.0,-1.0,-1.0,57.0,57.0,76.0,38.0,1.0,0.832,0.825,0.85,0.832,0.87,0.87,0.862,0.87,76.0
260200.0,Malformed Dragon Gauntlets,708060.0,13.0,13.0,0.007,5.3,-1.0,-1.0,-1.0,19.0,19.0,25.0,13.0,2.0,0.958,0.956,0.963,0.958,0.968,0.968,0.966,0.968,25.0
260300.0,Malformed Dragon Greaves,808060.0,24.0,24.0,0.019,9.9,-1.0,-1.0,-1.0,35.0,35.0,47.0,24.0,3.0,0.904,0.899,0.914,0.904,0.926,0.926,0.921,0.926,47.0
270000.0,Tree Sentinel Helm,509070.0,18.0,18.0,0.012,8.1,-1.0,-1.0,-1.0,29.0,29.0,39.0,20.0,0.0,0.932,0.932,0.946,0.937,0.954,0.938,0.955,0.95,39.0
270100.0,Tree Sentinel Armor,609100.0,42.0,42.0,0.039,18.9,-1.0,-1.0,-1.0,67.0,67.0,90.0,46.0,1.0,0.813,0.813,0.85,0.825,0.87,0.829,0.874,0.859,90.0
270200.0,Tree Sentinel Gauntlets,708050.0,14.0,14.0,0.008,6.3,-1.0,-1.0,-1.0,22.0,22.0,30.0,15.0,2.0,0.953,0.953,0.963,0.956,0.968,0.957,0.969,0.965,30.0
270300.0,Tree Sentinel Greaves,808050.0,26.0,26.0,0.023,11.7,-1.0,-1.0,-1.0,41.0,41.0,56.0,29.0,3.0,0.892,0.892,0.914,0.899,0.926,0.901,0.928,0.919,56.0
271100.0,Tree Sentinel Armor (Altered),609110.0,34.0,34.0,0.035,18.1,-1.0,-1.0,-1.0,57.0,57.0,75.0,38.0,1.0,0.815,0.815,0.852,0.827,0.874,0.836,0.876,0.86,75.0
280000.0,Royal Knight Helm,508100.0,15.0,15.0,0.009,6.6,-1.0,-1.0,-1.0,22.0,22.0,29.0,15.0,0.0,0.942,0.937,0.948,0.939,0.95,0.953,0.956,0.954,29.0
280100.0,Royal Knight Armor,608170.0,35.0,35.0,0.024,15.5,-1.0,-1.0,-1.0,50.0,50.0,67.0,35.0,1.0,0.84,0.825,0.856,0.832,0.859,0.867,0.876,0.87,67.0
280200.0,Royal Knight Gauntlets,707090.0,12.0,12.0,0.006,5.2,-1.0,-1.0,-1.0,17.0,17.0,22.0,12.0,2.0,0.96,0.956,0.964,0.958,0.965,0.967,0.969,0.968,22.0
280300.0,Royal Knight Greaves,807090.0,22.0,22.0,0.014,9.6,-1.0,-1.0,-1.0,31.0,31.0,41.0,22.0,3.0,0.908,0.899,0.917,0.904,0.919,0.924,0.929,0.926,41.0
281100.0,Royal Knight Armor (Altered),608180.0,32.0,32.0,0.028,15.0,-1.0,-1.0,-1.0,45.0,45.0,61.0,32.0,1.0,0.842,0.827,0.858,0.834,0.861,0.869,0.878,0.872,61.0
290000.0,Nox Monk Hood,505090.0,18.0,18.0,0.004,3.0,-1.0,-1.0,-1.0,24.0,24.0,15.0,18.0,0.0,0.972,0.972,0.969,0.975,0.96,0.962,0.962,0.969,15.0
290100.0,Nox Monk Armor,604120.0,50.0,50.0,0.016,8.1,-1.0,-1.0,-1.0,63.0,63.0,42.0,50.0,1.0,0.907,0.907,0.9,0.914,0.878,0.883,0.883,0.9,42.0
290200.0,Nox Bracelets,704030.0,15.0,15.0,0.003,2.6,-1.0,-1.0,-1.0,20.0,20.0,13.0,15.0,2.0,0.979,0.979,0.977,0.981,0.971,0.972,0.972,0.977,13.0
290300.0,Nox Greaves,804040.0,31.0,31.0,0.01,5.1,-1.0,-1.0,-1.0,39.0,39.0,26.0,31.0,3.0,0.946,0.946,0.942,0.95,0.929,0.932,0.932,0.942,26.0
291000.0,Nox Monk Hood (Altered),505100.0,14.0,14.0,0.003,2.7,-1.0,-1.0,-1.0,21.0,21.0,12.0,14.0,0.0,0.975,0.975,0.972,0.977,0.962,0.964,0.964,0.972,12.0
291100.0,Nox Monk Armor (Altered),604130.0,42.0,42.0,0.015,7.4,-1.0,-1.0,-1.0,54.0,54.0,34.0,42.0,1.0,0.914,0.914,0.907,0.922,0.883,0.888,0.888,0.907,34.0
292000.0,Nox Swordstress Crown,505110.0,22.0,22.0,0.005,3.3,-1.0,-1.0,-1.0,24.0,24.0,15.0,22.0,0.0,0.972,0.972,0.966,0.969,0.956,0.964,0.958,0.962,15.0
292100.0,Nox Swordstress Armor,604140.0,55.0,55.0,0.017,8.3,-1.0,-1.0,-1.0,60.0,60.0,38.0,55.0,1.0,0.912,0.912,0.898,0.905,0.874,0.891,0.876,0.886,38.0
293000.0,Night Maiden Twin Crown,505130.0,22.0,22.0,0.005,3.3,-1.0,-1.0,-1.0,26.0,26.0,15.0,22.0,0.0,0.975,0.975,0.969,0.966,0.958,0.962,0.96,0.958,15.0
293100.0,Night Maiden Armor,604160.0,55.0,55.0,0.016,8.3,-1.0,-1.0,-1.0,63.0,63.0,38.0,55.0,1.0,0.92,0.92,0.905,0.898,0.876,0.886,0.881,0.876,38.0
294000.0,Nox Swordstress Crown (Altered),505120.0,17.0,17.0,0.002,2.7,-1.0,-1.0,-1.0,21.0,21.0,11.0,17.0,0.0,0.977,0.977,0.972,0.975,0.96,0.969,0.962,0.966,11.0
294100.0,Nox Swordstress Armor (Altered),604150.0,49.0,49.0,0.016,7.5,-1.0,-1.0,-1.0,56.0,56.0,34.0,49.0,1.0,0.92,0.92,0.905,0.912,0.876,0.898,0.881,0.891,34.0
300000.0,Great Horned Headband,502060.0,27.0,27.0,0.004,3.3,-1.0,-1.0,-1.0,33.0,33.0,23.0,22.0,0.0,0.972,0.972,0.969,0.972,0.969,0.966,0.962,0.966,23.0
300100.0,Fur Raiment,602110.0,55.0,55.0,0.008,5.1,-1.0,-1.0,-1.0,63.0,63.0,42.0,38.0,1.0,0.939,0.939,0.933,0.939,0.933,0.929,0.912,0.929,42.0
300300.0,Fur Leggings,802040.0,34.0,34.0,0.005,3.1,-1.0,-1.0,-1.0,39.0,39.0,26.0,24.0,3.0,0.966,0.966,0.962,0.966,0.962,0.96,0.95,0.96,26.0
301000.0,Shining Horned Headband,502070.0,27.0,27.0,0.004,3.3,6030100.0,-1.0,-1.0,33.0,33.0,23.0,20.0,0.0,0.975,0.975,0.972,0.964,0.964,0.966,0.964,0.969,23.0
301100.0,Shaman Furs,602120.0,55.0,55.0,0.01,5.1,-1.0,-1.0,-1.0,63.0,63.0,42.0,35.0,1.0,0.947,0.947,0.939,0.92,0.92,0.929,0.92,0.933,42.0
301300.0,Shaman Leggings,802050.0,34.0,34.0,0.004,3.1,-1.0,-1.0,-1.0,39.0,39.0,26.0,22.0,3.0,0.97,0.97,0.966,0.955,0.955,0.96,0.955,0.962,26.0
310000.0,Duelist Helm,505070.0,11.0,11.0,0.01,6.2,6031000.0,-1.0,-1.0,24.0,24.0,24.0,12.0,0.0,0.942,0.939,0.948,0.939,0.96,0.955,0.964,0.958,24.0
310100.0,Gravekeeper Cloak,604080.0,42.0,42.0,0.012,6.3,0.0,-1.0,-1.0,63.0,63.0,25.0,42.0,1.0,0.929,0.929,0.912,0.929,0.92,0.905,0.898,0.912,25.0
310300.0,Duelist Greaves,804020.0,15.0,15.0,0.014,7.3,6031030.0,-1.0,-1.0,29.0,29.0,31.0,15.0,3.0,0.92,0.92,0.929,0.926,0.942,0.932,0.946,0.938,31.0
311100.0,Gravekeeper Cloak (Altered),604090.0,34.0,34.0,0.008,5.1,6031110.0,-1.0,-1.0,54.0,54.0,22.0,34.0,1.0,0.933,0.933,0.92,0.933,0.929,0.912,0.905,0.92,22.0
320000.0,Sanguine Noble Hood,502100.0,29.0,29.0,0.002,1.4,-1.0,-1.0,-1.0,18.0,18.0,5.0,27.0,0.0,0.986,0.991,0.991,0.991,0.954,0.962,0.955,0.954,5.0
320100.0,Sanguine Noble Robe,602160.0,83.0,83.0,0.01,5.1,-1.0,-1.0,-1.0,50.0,50.0,21.0,76.0,1.0,0.939,0.947,0.947,0.947,0.867,0.881,0.87,0.865,21.0
320300.0,Sanguine Noble Waistcloth,802080.0,44.0,44.0,0.005,2.5,-1.0,-1.0,-1.0,29.0,29.0,11.0,41.0,3.0,0.97,0.977,0.977,0.977,0.926,0.935,0.927,0.924,11.0
330000.0,Guardian Mask,500070.0,26.0,26.0,0.005,3.8,-1.0,-1.0,-1.0,33.0,33.0,22.0,24.0,0.0,0.962,0.964,0.964,0.966,0.958,0.96,0.958,0.958,22.0
330100.0,Guardian Garb (Full Bloom),600150.0,57.0,57.0,0.015,8.8,6033010.0,-1.0,-1.0,71.0,71.0,46.0,55.0,1.0,0.898,0.905,0.898,0.905,0.881,1.023,0.881,0.886,46.0
330200.0,Guardian Bracers,700010.0,20.0,20.0,0.003,2.9,-1.0,-1.0,-1.0,25.0,25.0,17.0,19.0,2.0,0.973,0.975,0.975,0.977,0.971,0.972,0.971,0.971,17.0
330300.0,Guardian Greaves,800060.0,37.0,37.0,0.009,5.5,-1.0,-1.0,-1.0,47.0,47.0,31.0,35.0,3.0,0.938,0.942,0.942,0.946,0.932,0.935,0.932,0.932,31.0
331100.0,Guardian Garb,600140.0,50.0,50.0,0.015,7.7,-1.0,-1.0,-1.0,61.0,61.0,38.0,42.0,1.0,0.905,0.912,0.905,0.92,0.891,0.898,0.891,0.891,38.0
340000.0,Cleanrot Helm,507110.0,12.0,12.0,0.009,6.4,-1.0,-1.0,-1.0,27.0,27.0,29.0,14.0,0.0,0.948,0.942,0.952,0.937,0.955,0.954,0.96,0.952,29.0
340100.0,Cleanrot Armor,607210.0,28.0,28.0,0.027,15.0,-1.0,-1.0,-1.0,63.0,63.0,67.0,32.0,1.0,0.854,0.84,0.866,0.825,0.874,0.872,0.886,0.865,67.0
340200.0,Cleanrot Gauntlets,706110.0,9.0,9.0,0.006,5.0,-1.0,-1.0,-1.0,21.0,21.0,22.0,11.0,2.0,0.964,0.96,0.967,0.956,0.969,0.968,0.972,0.967,22.0
340300.0,Cleanrot Greaves,806110.0,17.0,17.0,0.016,9.3,-1.0,-1.0,-1.0,39.0,39.0,41.0,20.0,3.0,0.916,0.908,0.924,0.899,0.928,0.927,0.935,0.923,41.0
341000.0,Cleanrot Helm (Altered),507120.0,9.0,9.0,0.007,5.5,-1.0,-1.0,-1.0,21.0,21.0,21.0,10.0,0.0,0.954,0.95,0.958,0.945,0.96,0.958,0.966,0.954,21.0
341100.0,Cleanrot Armor (Altered),607220.0,22.0,22.0,0.024,13.7,-1.0,-1.0,-1.0,52.0,52.0,54.0,22.0,1.0,0.865,0.854,0.876,0.84,0.881,0.876,0.898,0.87,54.0
350000.0,Fire Monk Hood,506170.0,9.0,9.0,0.006,4.0,-1.0,-1.0,-1.0,11.0,11.0,20.0,9.0,0.0,0.954,0.958,0.962,0.96,0.969,0.955,0.975,0.975,20.0
350100.0,Fire Monk Armor,606120.0,24.0,24.0,0.022,11.8,-1.0,-1.0,-1.0,32.0,32.0,55.0,24.0,1.0,0.86,0.865,0.876,0.876,0.891,0.867,0.905,0.905,55.0
350200.0,Fire Monk Gauntlets,705150.0,8.0,8.0,0.005,3.9,-1.0,-1.0,-1.0,11.0,11.0,18.0,8.0,2.0,0.965,0.967,0.969,0.969,0.973,0.967,0.977,0.977,18.0
350300.0,Fire Monk Greaves,805140.0,15.0,15.0,0.013,7.3,-1.0,-1.0,-1.0,20.0,20.0,34.0,15.0,3.0,0.92,0.923,0.929,0.929,0.938,0.924,0.946,0.946,34.0
351000.0,Blackflame Monk Hood,506180.0,5.0,5.0,0.007,4.0,-1.0,-1.0,-1.0,11.0,11.0,20.0,11.0,0.0,0.956,0.954,0.966,0.958,0.972,0.956,0.979,0.972,20.0
351100.0,Blackflame Monk Armor,606130.0,21.0,21.0,0.024,11.8,-1.0,-1.0,-1.0,32.0,32.0,55.0,32.0,1.0,0.865,0.854,0.886,0.871,0.898,0.87,0.92,0.898,55.0
351200.0,Blackflame Monk Gauntlets,705160.0,7.0,7.0,0.005,3.9,-1.0,-1.0,-1.0,11.0,11.0,18.0,11.0,2.0,0.967,0.964,0.972,0.968,0.975,0.968,0.981,0.975,18.0
351300.0,Blackflame Monk Greaves,805150.0,13.0,13.0,0.014,7.3,-1.0,-1.0,-1.0,20.0,20.0,34.0,20.0,3.0,0.923,0.916,0.935,0.926,0.942,0.926,0.955,0.942,34.0
360000.0,Fire Prelate Helm,510040.0,39.0,39.0,0.014,10.6,-1.0,-1.0,-1.0,29.0,29.0,27.0,22.0,0.0,0.93,0.933,0.939,0.933,0.952,0.928,0.954,0.953,27.0
360100.0,Fire Prelate Armor,610040.0,90.0,90.0,0.045,24.7,-1.0,-1.0,-1.0,67.0,67.0,63.0,50.0,1.0,0.808,0.817,0.83,0.817,0.865,0.802,0.87,0.867,63.0
360200.0,Fire Prelate Gauntlets,709030.0,30.0,30.0,0.01,8.2,-1.0,-1.0,-1.0,22.0,22.0,21.0,17.0,2.0,0.951,0.954,0.957,0.954,0.967,0.95,0.968,0.967,21.0
360300.0,Fire Prelate Greaves,809030.0,56.0,56.0,0.027,15.3,-1.0,-1.0,-1.0,41.0,41.0,39.0,31.0,3.0,0.889,0.894,0.902,0.894,0.923,0.885,0.926,0.924,39.0
361100.0,Fire Prelate Armor (Altered),610050.0,75.0,75.0,0.043,23.6,-1.0,-1.0,-1.0,57.0,57.0,54.0,42.0,1.0,0.813,0.825,0.837,0.825,0.867,0.817,0.872,0.87,54.0
370000.0,Aristocrat Headband,500020.0,25.0,25.0,0.002,1.2,-1.0,-1.0,-1.0,15.0,15.0,10.0,22.0,0.0,0.981,0.981,0.981,0.984,0.96,0.964,0.962,0.96,10.0
370100.0,Aristocrat Garb,600060.0,36.0,36.0,0.012,4.9,-1.0,-1.0,-1.0,47.0,47.0,33.0,30.0,1.0,0.922,0.922,0.914,0.922,0.935,0.931,0.922,0.935,33.0
370300.0,Aristocrat Boots,800030.0,23.0,23.0,0.007,2.9,-1.0,-1.0,-1.0,29.0,29.0,21.0,19.0,3.0,0.957,0.957,0.952,0.957,0.964,0.962,0.957,0.964,21.0
371100.0,Aristocrat Garb (Altered),600070.0,32.0,32.0,0.01,4.1,-1.0,-1.0,-1.0,42.0,42.0,29.0,25.0,1.0,0.929,0.929,0.92,0.929,0.939,0.933,0.929,0.939,29.0
380000.0,Aristocrat Hat,500030.0,18.0,18.0,0.004,3.0,-1.0,-1.0,-1.0,22.0,22.0,14.0,20.0,0.0,0.969,0.972,0.969,0.969,0.962,0.96,0.962,0.969,14.0
380100.0,Aristocrat Coat,600080.0,42.0,42.0,0.013,7.1,-1.0,-1.0,-1.0,50.0,50.0,32.0,46.0,1.0,0.912,0.92,0.912,0.912,0.891,0.886,0.891,0.912,32.0
390000.0,Old Aristocrat Cowl,500040.0,15.0,15.0,0.003,2.2,-1.0,-1.0,-1.0,18.0,18.0,11.0,16.0,0.0,0.975,0.977,0.975,0.975,0.966,0.964,0.966,0.975,11.0
390100.0,Old Aristocrat Gown,600090.0,35.0,35.0,0.01,5.1,-1.0,-1.0,-1.0,42.0,42.0,25.0,38.0,1.0,0.929,0.933,0.929,0.929,0.905,0.898,0.905,0.929,25.0
390300.0,Old Aristocrat Shoes,800040.0,17.0,17.0,0.002,2.0,-1.0,-1.0,-1.0,22.0,22.0,15.0,20.0,3.0,0.966,0.97,0.966,0.966,0.955,0.95,0.955,0.966,15.0
420000.0,Vulgar Militia Helm,505060.0,23.0,23.0,0.006,3.6,-1.0,-1.0,-1.0,31.0,31.0,16.0,23.0,0.0,0.966,0.964,0.962,0.969,0.962,0.962,0.96,0.962,16.0
420100.0,Vulgar Militia Armor,604070.0,50.0,50.0,0.016,7.7,-1.0,-1.0,-1.0,67.0,67.0,35.0,50.0,1.0,0.912,0.905,0.898,0.92,0.898,0.898,0.891,0.898,35.0
420200.0,Vulgar Militia Gauntlets,704020.0,14.0,14.0,0.003,2.1,-1.0,-1.0,-1.0,20.0,20.0,9.0,14.0,2.0,0.983,0.981,0.979,0.984,0.979,0.979,0.977,0.979,9.0
420300.0,Vulgar Militia Greaves,804010.0,34.0,34.0,0.01,5.1,-1.0,-1.0,-1.0,44.0,44.0,24.0,34.0,3.0,0.946,0.942,0.938,0.95,0.938,0.938,0.935,0.938,24.0
430000.0,Sage Hood,501220.0,31.0,31.0,0.003,2.2,-1.0,-1.0,-1.0,16.0,16.0,10.0,33.0,0.0,0.977,0.979,0.979,0.986,0.952,0.955,0.954,0.952,10.0
430100.0,Sage Robe,601290.0,71.0,71.0,0.008,5.1,-1.0,-1.0,-1.0,38.0,38.0,23.0,76.0,1.0,0.933,0.939,0.939,0.958,0.865,0.874,0.87,0.865,23.0
430300.0,Sage Trousers,801130.0,39.0,39.0,0.004,2.5,-1.0,-1.0,-1.0,22.0,22.0,13.0,41.0,3.0,0.966,0.97,0.97,0.985,0.924,0.929,0.927,0.924,13.0
440000.0,Pumpkin Helm,510050.0,44.0,44.0,0.011,12.3,6044000.0,-1.0,-1.0,27.0,27.0,42.0,18.0,0.0,0.93,0.933,0.941,0.933,0.954,0.953,0.948,0.955,42.0
460000.0,Elden Lord Crown,506220.0,0.0,0.0,0.005,3.6,-1.0,-1.0,-1.0,11.0,11.0,20.0,5.0,0.0,0.962,0.964,0.966,0.96,0.975,0.964,0.979,0.977,20.0
460100.0,Elden Lord Armor,606190.0,18.0,18.0,0.019,9.2,-1.0,-1.0,-1.0,32.0,32.0,55.0,21.0,1.0,0.881,0.886,0.891,0.876,0.912,0.886,0.929,0.92,55.0
460200.0,Elden Lord Bracers,705200.0,6.0,6.0,0.004,3.1,-1.0,-1.0,-1.0,11.0,11.0,18.0,7.0,2.0,0.971,0.972,0.973,0.969,0.979,0.972,0.983,0.981,18.0
460300.0,Elden Lord Greaves,805190.0,7.0,7.0,0.01,5.5,-1.0,-1.0,-1.0,16.0,16.0,31.0,11.0,3.0,0.935,0.938,0.942,0.932,0.955,0.938,0.962,0.96,31.0
461100.0,Elden Lord Armor (Altered),606200.0,10.0,10.0,0.017,8.4,-1.0,-1.0,-1.0,22.0,22.0,45.0,16.0,1.0,0.889,0.894,0.901,0.884,0.923,0.894,0.936,0.932,45.0
470000.0,Radahn's Redmane Helm,509110.0,18.0,18.0,0.011,7.5,-1.0,-1.0,-1.0,26.0,26.0,42.0,16.0,0.0,0.932,0.933,0.946,0.937,0.952,0.95,0.955,0.952,42.0
470100.0,Radahn's Lion Armor,609170.0,42.0,42.0,0.034,17.5,-1.0,-1.0,-1.0,60.0,60.0,99.0,38.0,1.0,0.813,0.817,0.85,0.825,0.865,0.859,0.874,0.865,99.0
470200.0,Radahn's Gauntlets,708080.0,14.0,14.0,0.007,5.8,-1.0,-1.0,-1.0,20.0,20.0,33.0,13.0,2.0,0.953,0.954,0.963,0.956,0.967,0.965,0.969,0.967,33.0
470300.0,Radahn's Greaves,808080.0,26.0,26.0,0.02,10.8,-1.0,-1.0,-1.0,37.0,37.0,61.0,24.0,3.0,0.892,0.894,0.914,0.899,0.923,0.919,0.928,0.923,61.0
471100.0,Radahn's Lion Armor (Altered),609180.0,34.0,34.0,0.033,16.4,-1.0,-1.0,-1.0,52.0,52.0,82.0,32.0,1.0,0.815,0.823,0.854,0.83,0.867,0.86,0.876,0.867,82.0
480100.0,Lord of Blood's Robe,602170.0,55.0,55.0,0.017,8.1,-1.0,-1.0,-1.0,63.0,63.0,23.0,55.0,1.0,0.907,0.914,0.9,0.914,0.9,0.878,0.878,0.867,23.0
481100.0,Lord of Blood's Robe (Altered),602180.0,47.0,47.0,0.016,7.3,-1.0,-1.0,-1.0,57.0,57.0,19.0,47.0,1.0,0.911,0.919,0.904,0.919,0.904,0.88,0.88,0.866,19.0
510000.0,Queen's Crescent Crown,501160.0,31.0,31.0,0.003,2.2,6051000.0,-1.0,-1.0,18.0,18.0,11.0,35.0,0.0,0.979,0.982,0.982,0.986,0.951,0.955,0.954,0.953,11.0
510100.0,Queen's Robe,601160.0,71.0,71.0,0.008,5.1,-1.0,-1.0,-1.0,42.0,42.0,25.0,83.0,1.0,0.939,0.947,0.947,0.958,0.862,0.874,0.872,0.867,25.0
510200.0,Queen's Bracelets,701090.0,24.0,24.0,0.002,1.7,-1.0,-1.0,-1.0,14.0,14.0,8.0,28.0,2.0,0.985,0.987,0.987,0.99,0.966,0.969,0.968,0.967,8.0
510300.0,Queen's Leggings,801080.0,37.0,37.0,0.003,2.0,-1.0,-1.0,-1.0,22.0,22.0,14.0,41.0,3.0,0.977,0.985,0.985,0.997,0.924,0.932,0.929,0.927,14.0
520000.0,Godskin Apostle Hood,502080.0,33.0,33.0,0.003,2.2,-1.0,-1.0,-1.0,20.0,20.0,10.0,31.0,0.0,0.977,0.979,0.979,0.986,0.954,0.956,0.955,0.95,10.0
520100.0,Godskin Apostle Robe,602130.0,67.0,67.0,0.008,4.1,-1.0,-1.0,-1.0,42.0,42.0,21.0,63.0,1.0,0.939,0.947,0.947,0.973,0.874,0.881,0.876,0.862,21.0
520200.0,Godskin Apostle Bracelets,702030.0,28.0,28.0,0.003,2.1,-1.0,-1.0,-1.0,17.0,17.0,8.0,25.0,2.0,0.983,0.984,0.984,0.987,0.968,0.969,0.968,0.964,8.0
520300.0,Godskin Apostle Trousers,802060.0,41.0,41.0,0.005,2.5,-1.0,-1.0,-1.0,26.0,26.0,13.0,39.0,3.0,0.966,0.97,0.97,0.985,0.928,0.932,0.929,0.921,13.0
530000.0,Godskin Noble Hood,502090.0,27.0,27.0,0.003,1.7,-1.0,-1.0,-1.0,16.0,16.0,10.0,29.0,0.0,0.986,0.982,0.972,0.986,0.955,0.96,0.958,0.952,10.0
530100.0,Godskin Noble Robe,602140.0,76.0,76.0,0.012,6.3,6053010.0,-1.0,-1.0,46.0,46.0,25.0,83.0,1.0,0.939,0.933,0.905,0.939,0.87,0.876,0.874,0.859,25.0
530200.0,Godskin Noble Bracelets,702040.0,24.0,24.0,0.003,1.7,-1.0,-1.0,-1.0,14.0,14.0,8.0,25.0,2.0,0.987,0.985,0.979,0.987,0.968,0.971,0.969,0.966,8.0
530300.0,Godskin Noble Trousers,802070.0,39.0,39.0,0.006,2.5,-1.0,-1.0,-1.0,24.0,24.0,14.0,41.0,3.0,0.977,0.97,0.955,0.977,0.928,0.935,0.932,0.923,14.0
540000.0,Depraved Perfumer Headscarf,502020.0,25.0,25.0,0.003,2.1,-1.0,-1.0,-1.0,28.0,28.0,10.0,34.0,0.0,0.98,0.983,0.98,0.987,0.954,0.955,0.956,0.955,10.0
540100.0,Depraved Perfumer Robe,602040.0,55.0,55.0,0.008,5.0,-1.0,-1.0,-1.0,65.0,65.0,22.0,80.0,1.0,0.94,0.948,0.94,0.959,0.868,0.873,0.875,0.873,22.0
540200.0,Depraved Perfumer Gloves,702020.0,20.0,20.0,0.002,2.0,-1.0,-1.0,-1.0,23.0,23.0,8.0,28.0,2.0,0.985,0.986,0.985,0.988,0.968,0.969,0.969,0.969,8.0
