ID,Name,sortId,weight,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,originEquipWep,originEquipWep1,originEquipWep11,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,saWeaponDamage,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,staminaGuardDef,reinforceTypeId,throwAtkRate,correctType_Physics,properStrength,properAgility,properMagic,properFaith,guardCutCancelRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,enableMagic,enableMiracle,isEnhance,disableGemAttr,isDualBlade,correctType_Magic,correctType_Fire,correctType_Thunder,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,swordArtsParamId,correctLuck,staminaConsumptionRate,attackElementCorrectId,correctType_Sleep,correctType_Madness,gemMountType,restrictSpecialSwordArt
2230700.0,Noble's Sacred Slender Sword,1105008.0,3.5,4.0,21.0,0.0,40.0,43.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,40.0,30.0,700.0,10.0,0.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,29.0,96.0,4.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,0.0,1.045,10000.0,6.0,6.0,2.0,FALSE
2230800.0,Noble's Magic Slender Sword,1105004.0,3.5,4.0,21.0,45.0,0.0,43.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,96.0,0.0,0.0,40.0,30.0,800.0,10.0,0.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,29.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,0.0,1.045,10000.0,6.0,6.0,2.0,FALSE
2230900.0,Noble's Cold Slender Sword,1105011.0,3.5,10.0,63.0,36.0,0.0,43.0,29.0,29.0,29.0,-1.0,107500.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,77.0,0.0,0.0,40.0,30.0,900.0,10.0,0.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,29.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,0.0,1.045,10000.0,6.0,6.0,2.0,FALSE
2231000.0,Noble's Poison Slender Sword,1105009.0,3.5,11.0,66.0,0.0,0.0,43.0,29.0,29.0,29.0,-1.0,106000.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,40.0,30.0,1000.0,10.0,0.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,29.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,30.0,1.045,10013.0,6.0,6.0,2.0,FALSE
2231100.0,Noble's Blood Slender Sword,1105010.0,3.5,11.0,66.0,0.0,0.0,43.0,29.0,29.0,29.0,105000.0,-1.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,40.0,30.0,1100.0,10.0,0.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,29.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,30.0,1.045,10013.0,6.0,6.0,2.0,FALSE
2231200.0,Noble's Occult Slender Sword,1105012.0,3.5,4.0,28.0,0.0,0.0,43.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2230000.0,2230000.0,2230000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,40.0,30.0,1200.0,10.0,7.0,8.0,11.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,29.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,115.0,73.0,1.045,10013.0,6.0,6.0,2.0,FALSE
2240000.0,Warhawk's Talon,1107000.0,3.0,28.0,60.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,101.0,0.0,0.0,0.0,42.0,30.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240100.0,Warhawk's Heavy Talon,1107001.0,3.0,48.0,0.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,100.0,0.0,1.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240200.0,Warhawk's Keen Talon,1107002.0,3.0,8.0,66.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,5000.0,0.0,2.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240300.0,Warhawk's Quality Talon,1107003.0,3.0,56.0,56.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,300.0,0.0,8.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240400.0,Warhawk's Fire Talon,1107005.0,3.0,38.0,8.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,96.0,0.0,42.0,30.0,400.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,4.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10005.0,6.0,6.0,2.0,FALSE
2240500.0,Warhawk's Flame Art Talon,1107006.0,3.0,8.0,18.0,0.0,41.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,96.0,0.0,42.0,30.0,500.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,4.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240600.0,Warhawk's Lightning Talon,1107007.0,3.0,8.0,38.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,96.0,42.0,30.0,600.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,4.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240700.0,Warhawk's Sacred Talon,1107008.0,3.0,8.0,18.0,0.0,41.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,700.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,28.0,96.0,4.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240800.0,Warhawk's Magic Talon,1107004.0,3.0,8.0,18.0,45.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,96.0,0.0,0.0,42.0,30.0,800.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2240900.0,Warhawk's Cold Talon,1107011.0,3.0,25.0,54.0,39.0,0.0,42.0,28.0,28.0,28.0,-1.0,107500.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,77.0,0.0,0.0,42.0,30.0,900.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,0.0,0.97,10000.0,6.0,6.0,2.0,FALSE
2241000.0,Warhawk's Poison Talon,1107009.0,3.0,26.0,57.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,106000.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,1000.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,30.0,0.97,10013.0,6.0,6.0,2.0,FALSE
2241100.0,Warhawk's Blood Talon,1107010.0,3.0,26.0,57.0,0.0,0.0,42.0,28.0,28.0,28.0,105000.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,1100.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,30.0,0.97,10013.0,6.0,6.0,2.0,FALSE
2241200.0,Warhawk's Occult Talon,1107012.0,3.0,11.0,24.0,0.0,0.0,42.0,28.0,28.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2240000.0,2240000.0,2240000.0,1.0,1.0,1.0,1.0,5.0,96.0,0.0,0.0,0.0,42.0,30.0,1200.0,0.0,7.0,10.0,16.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,28.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,103.0,74.0,0.97,10013.0,6.0,6.0,2.0,FALSE
2250000.0,Lazuli Glintstone Sword,1108000.0,3.5,38.0,15.0,30.0,0.0,30.0,55.0,25.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2250000.0,2250000.0,-1.0,1.0,1.0,1.0,1.0,5.0,79.0,94.0,0.0,0.0,47.0,30.0,2200.0,0.0,0.0,8.0,9.0,13.0,0.0,0.0,15.0,15.0,15.0,15.0,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,4.0,0.0,0.0,25.0,0.0,0.0,6.0,2.0,15.0,15.0,6.0,0.0,15.0,203.0,0.0,0.96,10000.0,6.0,6.0,0.0,FALSE
2260000.0,Rotten Crystal Sword,1111000.0,4.5,44.0,15.0,32.0,0.0,48.0,38.0,31.0,31.0,-1.0,6600.0,-1.0,-1.0,-1.0,-1.0,2260000.0,2260000.0,-1.0,1.0,1.0,1.0,1.0,5.0,102.0,66.0,0.0,0.0,49.0,33.0,2200.0,0.0,0.0,13.0,10.0,15.0,0.0,0.0,16.0,16.0,16.0,16.0,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,4.0,0.0,0.0,31.0,0.0,0.0,6.0,2.0,16.0,16.0,6.0,0.0,16.0,103.0,0.0,1.06,10000.0,6.0,6.0,0.0,FALSE
2510000.0,Velvet Sword of St. Trina,1115500.0,2.5,20.0,33.0,24.0,0.0,37.0,37.0,25.0,25.0,-1.0,20001029.0,-1.0,-1.0,-1.0,-1.0,2510000.0,2510000.0,-1.0,1.0,1.0,1.0,1.0,5.0,95.0,61.0,0.0,0.0,41.0,27.0,2200.0,10.0,0.0,10.0,12.0,14.0,0.0,0.0,13.0,13.0,13.0,13.0,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,4.0,0.0,0.0,25.0,0.0,0.0,6.0,2.0,13.0,13.0,6.0,0.0,13.0,5110.0,0.0,0.955,10000.0,6.0,6.0,0.0,FALSE
2520000.0,Star-Lined Sword,1806500.0,5.0,15.0,75.0,30.0,0.0,34.0,48.0,24.0,24.0,6400.0,-1.0,-1.0,-1.0,-1.0,-1.0,2520000.0,2520000.0,-1.0,1.0,1.0,1.0,1.0,5.0,82.0,82.0,0.0,0.0,43.0,29.0,2200.0,0.0,0.0,10.0,23.0,21.0,0.0,0.0,14.0,14.0,14.0,14.0,0.0,FALSE,FALSE,FALSE,TRUE,FALSE,4.0,0.0,0.0,24.0,0.0,0.0,6.0,2.0,14.0,14.0,6.0,0.0,14.0,5040.0,0.0,0.985,10000.0,6.0,6.0,0.0,FALSE
2530000.0,Carian Sorcery Sword,1407000.0,2.5,10.0,39.0,47.0,0.0,34.0,48.0,24.0,24.0,-1.0,-1.0,-1.0,5025300.0,20018694.0,-1.0,2530000.0,2530000.0,2530000.0,1.0,1.0,1.0,1.0,4.0,69.0,69.0,0.0,0.0,29.0,19.0,1300.0,10.0,0.0,10.0,19.0,16.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,TRUE,FALSE,FALSE,TRUE,FALSE,4.0,0.0,0.0,24.0,0.0,0.0,6.0,2.0,9.0,9.0,6.0,0.0,9.0,5590.0,0.0,0.985,10000.0,6.0,6.0,0.0,FALSE
2540000.0,Stone-Sheathed Sword,1106500.0,5.0,65.0,30.0,0.0,0.0,58.0,33.0,33.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2540000.0,2540000.0,-1.0,1.0,1.0,1.0,1.0,5.0,89.0,0.0,0.0,0.0,61.0,45.0,2200.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1.0,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,33.0,0.0,0.0,6.0,1.0,16.0,16.0,6.0,0.0,16.0,115.0,0.0,1.075,10000.0,6.0,6.0,0.0,FALSE
2550000.0,Sword of Light,1119000.0,4.0,35.0,20.0,0.0,23.0,26.0,15.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2550000.0,2550000.0,-1.0,1.0,1.0,1.0,1.0,5.0,93.0,0.0,0.0,0.0,47.0,31.0,2200.0,0.0,0.0,14.0,11.0,0.0,24.0,0.0,15.0,15.0,15.0,15.0,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,42.0,93.0,4.0,6.0,2.0,15.0,15.0,6.0,0.0,15.0,5020.0,0.0,1.03,10000.0,6.0,6.0,0.0,FALSE
2560000.0,Sword of Darkness,1120000.0,4.0,35.0,20.0,0.0,23.0,26.0,15.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2560000.0,2560000.0,-1.0,1.0,1.0,1.0,1.0,5.0,93.0,0.0,0.0,0.0,47.0,31.0,2200.0,0.0,0.0,14.0,11.0,0.0,24.0,0.0,15.0,15.0,15.0,15.0,3.0,FALSE,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,42.0,93.0,4.0,6.0,2.0,15.0,15.0,6.0,0.0,15.0,5030.0,0.0,1.03,10000.0,6.0,6.0,0.0,FALSE
3000000.0,Bastard Sword,1200000.0,9.0,55.0,27.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,138.0,0.0,0.0,0.0,66.0,42.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000100.0,Heavy Bastard Sword,1200001.0,9.0,59.0,0.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,6000.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000200.0,Keen Bastard Sword,1200002.0,9.0,16.0,42.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,200.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000300.0,Quality Bastard Sword,1200003.0,9.0,51.0,51.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,300.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000400.0,Fire Bastard Sword,1200005.0,9.0,34.0,16.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,133.0,0.0,66.0,42.0,400.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,4.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10005.0,6.0,6.0,2.0,FALSE
3000500.0,Flame Art Bastard Sword,1200006.0,9.0,16.0,8.0,0.0,34.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,133.0,0.0,66.0,42.0,500.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,4.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000600.0,Lightning Bastard Sword,1200007.0,9.0,16.0,34.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,133.0,66.0,42.0,600.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,4.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000700.0,Sacred Bastard Sword,1200008.0,9.0,16.0,8.0,0.0,34.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,700.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,35.0,133.0,4.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000800.0,Magic Bastard Sword,1200004.0,9.0,16.0,8.0,37.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,133.0,0.0,0.0,66.0,42.0,800.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3000900.0,Cold Bastard Sword,1200011.0,9.0,49.0,24.0,36.0,0.0,65.0,35.0,35.0,35.0,-1.0,107600.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,100.0,0.0,0.0,66.0,42.0,900.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,0.0,1.0,10000.0,6.0,6.0,2.0,FALSE
3001000.0,Poison Bastard Sword,1200009.0,9.0,52.0,25.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,106100.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,1000.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,30.0,1.0,10013.0,6.0,6.0,2.0,FALSE
3001100.0,Bloody Bastard Sword,1200010.0,9.0,52.0,25.0,0.0,0.0,65.0,35.0,35.0,35.0,105100.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,1100.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,30.0,1.0,10013.0,6.0,6.0,2.0,FALSE
3001200.0,Occult Bastard Sword,1200012.0,9.0,22.0,10.0,0.0,0.0,65.0,35.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000000.0,3000000.0,3000000.0,1.0,1.0,1.0,1.0,5.5,133.0,0.0,0.0,0.0,66.0,42.0,1200.0,0.0,7.0,16.0,10.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,3.0,FALSE,FALSE,FALSE,FALSE,FALSE,0.0,0.0,0.0,35.0,0.0,0.0,6.0,2.0,20.0,20.0,6.0,0.0,20.0,106.0,69.0,1.0,10013.0,6.0,6.0,2.0,FALSE
3010000.0,Forked Greatsword,1206000.0,9.0,35.0,50.0,0.0,0.0,61.0,33.0,33.0,33.0,6402.0,-1.0,-1.0,-1.0,-1.0,-1.0,3010000.0,3010000.0,3010000.0,1.0,1.0,1.0,1.0,5.5,124.0,0.0,0.0,0.0,59.0,39.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,33.0,0.0,0.0,6.0,2.0,19.0,19.0,6.0,0.0,19.0,106.0,0.0,1.01,10000.0,6.0,6.0,2.0,FALSE
3010100.0,Heavy Forked Greatsword,1206001.0,9.0,46.0,0.0,0.0,0.0,61.0,33.0,33.0,33.0,6402.0,-1.0,-1.0,-1.0,-1.0,-1.0,3010000.0,3010000.0,3010000.0,1.0,1.0,1.0,1.0,5.5,120.0,0.0,0.0,0.0,59.0,39.0,100.0,0.0,1.0,14.0,16.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,3.0,FALSE,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,33.0,0.0,0.0,6.0,2.0,19.0,19.0,6.0,0.0,19.0,106.0,0.0,1.01,10000.0,6.0,6.0,2.0,FALSE
